account_id,customer_id,account_type,open_date,credit_limit,status,branch_code,fico_score,credit_history_months,num_inquiries_6mo,num_delinquencies_24mo,credit_utilization_pct,num_active_credit_lines,annual_income,employment_status,employment_tenure_months,debt_to_income_ratio,age,zip_code,region,account_tenure_months,default_probability,defaulted,default_date,feat_avg_balance,feat_balance_std,feat_min_balance,feat_max_balance,feat_avg_ledger_balance,feat_total_overdrafts,feat_avg_monthly_overdrafts,feat_balance_trend,feat_num_transactions,feat_avg_transaction_amount,feat_transaction_amount_std,feat_total_transaction_volume,feat_num_debits,feat_total_debits,feat_num_credits,feat_total_credits,feat_credit_to_debit_ratio,feat_transactions_per_month,feat_spending_entertainment,feat_spending_fuel,feat_spending_grocery,feat_spending_healthcare,feat_spending_restaurant,feat_spending_retail,feat_spending_travel,feat_spending_utilities,feat_discretionary_spending,feat_essential_spending,feat_discretionary_ratio,feat_channel_atm,feat_channel_branch,feat_channel_mobile,feat_channel_online,feat_channel_phone,feat_digital_channel_pct,feat_num_txn_3mo,feat_avg_balance_3mo,feat_num_txn_6mo,feat_avg_balance_6mo,feat_num_txn_12mo,feat_avg_balance_12mo,feat_txn_trend,feat_balance_trend_3mo_vs_12mo,feat_days_since_last_txn
ACC-00001829,CUST-1001829,credit_card,2021-08-18,17077,active,BR-140,729.0,140,2,0,17.9,7,,employed,12,39.6,33,70013,C,28,0.0584,0,,-624.6934482758621,622.5105041298265,-1644.17,394.21,-615.631724137931,0,0.0,278.8946153846153,7.0,-41.48857142857143,38.27861475574903,-290.42,7.0,-290.42,0.0,0.0,0.0,0.25,21.52,0.0,47.28,0.0,100.56,85.39,0.0,0.0,207.47,47.28,0.8144062806673209,0.0,0.0,1.0,4.0,0.0,1.0,1.0,-374.65000000000003,2.0,-557.6816666666667,3.0,-300.5808333333334,0.14285714285714285,-0.24560303069657935,18.0
ACC-00001830,CUST-1001830,loan,2020-10-22,47938,active,BR-125,758.0,62,5,0,14.4,3,167940.0,employed,64,0.9,36,90054,A,38,0.017,0,,-17821.03128205128,1112.2913638241512,-20005.58,-15428.61,-17798.751282051282,0,0.0,-1826.7333333333372,11.0,-73.04636363636364,159.23154651467323,-803.51,7.0,-867.12,4.0,63.61,0.07335778208321801,0.2894736842105263,0.0,25.86,0.0,0.0,529.85,179.0,0.0,82.99,708.85,82.99,0.8951934734289756,0.0,1.0,1.0,3.0,0.0,0.8,2.0,-19507.24666666667,2.0,-19394.26166666667,6.0,-18985.200833333332,0.2,-0.027496066112226186,26.0
ACC-00001831,CUST-1001831,checking,2023-07-26,0,active,BR-114,720.0,19,4,0,59.9,3,,employed,29,10.2,36,80021,B,5,0.0363,0,,9237.966666666667,365.7462685341671,8821.89,9812.3,9268.891666666666,0,0.0,371.8066666666673,6.0,-60.663333333333334,83.35447478490083,-363.98,6.0,-363.98,0.0,0.0,0.0,1.2,0.0,221.33,5.01,0.0,27.14,0.0,0.0,13.48,27.14,18.490000000000002,0.5947841332456717,0.0,1.0,0.0,3.0,0.0,0.75,5.0,9423.87,6.0,9237.966666666667,6.0,9237.966666666667,1.4,0.020121658627047068,4.0
ACC-00001832,CUST-1001832,checking,2019-09-24,0,active,BR-152,726.0,68,2,1,69.3,5,195426.0,employed,4,2.2,74,80022,B,52,0.0485,0,,7579.11576923077,1055.1038501295593,5122.32,9280.47,7600.327307692308,0,0.0,-2122.5258503401355,12.0,-17.064166666666665,48.97642929527582,-204.76999999999998,9.0,-336.64,3.0,131.87,0.39172409695817495,0.23076923076923078,0.0,131.16,74.83,0.0,5.15,0.0,1.35,0.0,6.5,74.83,0.07992130825033814,0.0,1.0,4.0,1.0,1.0,0.7142857142857143,0.0,5579.043333333334,0.0,5876.195,2.0,6009.6275,-0.3333333333333333,-0.07163714049267995,254.0
ACC-00001833,CUST-1001833,loan,2021-06-26,31640,active,BR-114,666.0,66,0,0,54.2,4,83295.0,employed,58,1.7,80,90084,A,30,0.0361,0,,-17137.26806451613,1423.6398536016036,-20083.14,-15155.39,-17101.29,0,0.0,1197.0259523809527,4.0,-10.0675,44.82299958354714,-40.27,3.0,-96.81,1.0,56.54,0.5840305753537858,0.13333333333333333,40.34,0.0,0.0,0.0,0.0,30.9,0.0,0.0,71.24000000000001,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,-16056.083333333334,2.0,-16264.345000000001,2.0,-16030.349166666667,0.3333333333333333,-0.0016052402326920236,20.0
ACC-00001834,CUST-1001834,checking,2021-03-17,0,active,BR-167,671.0,21,1,1,22.6,7,28200.0,unemployed,0,24.7,42,80037,B,34,0.0742,0,,1170.2726470588234,1541.9559060203255,-1000.0,4250.26,1197.26,15,0.4411764705882353,-1917.829569892473,7.0,-70.04142857142857,46.77554397637417,-490.29,7.0,-490.29,0.0,0.0,0.0,0.20588235294117646,0.0,0.0,188.47,67.04,67.93,0.0,0.0,0.0,67.93,255.51,0.21002349740291865,0.0,1.0,1.0,2.0,0.0,0.75,2.0,-578.3366666666667,2.0,-772.8783333333334,4.0,-292.8016666666667,0.5,-0.9718631049290621,15.0
ACC-00001835,CUST-1001835,savings,2020-03-11,0,active,BR-123,659.0,14,1,0,22.1,2,106316.0,employed,52,11.9,57,80066,B,46,0.0472,0,,7382.599782608696,1913.9760676786477,2694.18,10196.42,7408.661739130434,0,0.0,-1065.3562015503885,10.0,-46.900999999999996,98.51078502151708,-469.01,9.0,-568.64,1.0,99.63,0.17520751266178952,0.21739130434782608,0.0,0.0,6.6,153.94,73.96,0.0,30.46,272.58,104.41999999999999,433.12,0.19425531123265244,1.0,1.0,2.0,4.0,0.0,0.75,0.0,6386.723333333332,0.0,7149.055,0.0,7510.488333333334,0.0,-0.14960616992682113,478.0
ACC-00001836,CUST-1001836,loan,2022-03-12,28263,active,BR-116,701.0,43,2,0,10.8,6,99308.0,employed,15,10.3,46,90030,A,22,0.0284,0,,-34652.165,1145.72750509073,-37297.15,-33554.96,-34632.22409090909,0,0.0,1092.5219298245647,11.0,-29.798181818181817,53.92943830936529,-327.78,10.0,-355.48999999999995,1.0,27.71,0.0779487468001913,0.5,168.51,0.0,24.84,0.0,0.0,18.8,0.0,26.67,187.31,51.510000000000005,0.784314546520392,0.0,1.0,2.0,3.0,1.0,0.7142857142857143,1.0,-33708.62333333333,2.0,-33863.86666666666,5.0,-33868.934166666666,-0.1111111111111111,0.004733130939802879,87.0
ACC-00001838,CUST-1001838,credit_card,2023-12-02,25205,active,BR-103,664.0,46,0,1,44.7,6,38051.0,employed,6,14.8,40,80019,B,1,0.0753,0,,-4168.17,0.0,-4168.17,-4168.17,-4148.17,0,0.0,0.0,9.0,-38.04333333333334,72.96108551824048,-342.39000000000004,8.0,-413.1,1.0,70.71,0.17116920842411035,9.0,85.54,8.19,25.64,0.0,0.0,183.81,92.83,4.69,362.18,30.330000000000002,0.9227280833609335,1.0,0.0,4.0,2.0,0.0,0.8571428571428571,9.0,-4168.17,9.0,-4168.17,9.0,-4168.17,2.076923076923077,0.0,2.0
ACC-00001839,CUST-1001839,credit_card,2019-06-01,31220,active,BR-101,810.0,69,4,2,35.7,10,16438.0,employed,31,45.1,55,80045,B,55,0.0302,0,,-1669.0143636363634,668.1071675034589,-2941.47,-65.18,-1644.2481818181818,0,0.0,-369.2604487179485,18.0,-44.48888888888889,52.651590209926106,-800.8,18.0,-800.8,0.0,0.0,0.0,0.32727272727272727,264.94,48.08,84.88,0.0,2.77,117.1,177.74,8.34,562.55,93.22,0.8578465010598227,1.0,2.0,8.0,5.0,0.0,0.8125,3.0,-2018.1333333333332,3.0,-1839.88,9.0,-1288.7241666666666,0.23076923076923078,-0.5655543917982462,52.0
ACC-00001840,CUST-1001840,credit_card,2019-10-27,32843,active,,787.0,60,1,0,37.1,5,-59278.0,employed,40,18.2,48,70044,C,50,0.0276,0,,-3762.137843137255,648.6387011713492,-5685.43,-2352.78,-3733.0133333333333,0,0.0,-932.4381249999997,11.0,-86.25272727272727,114.57445719626249,-948.78,10.0,-967.46,1.0,18.68,0.0193082918156823,0.22,0.0,2.66,36.74,0.0,212.24,0.0,140.42,240.55,352.65999999999997,277.29,0.5598222081117548,0.0,3.0,1.0,3.0,2.0,0.4444444444444444,1.0,-4639.7266666666665,1.0,-3906.2000000000003,4.0,-3879.0166666666664,0.0,-0.19605843617510235,1.0
ACC-00001841,CUST-1001841,savings,2020-01-16,0,active,BR-126,574.0,188,3,0,15.9,4,37206.0,employed,14,12.9,34,80009,B,48,0.0689,0,,9075.973125,1350.9443542332551,5921.24,10877.26,9107.24,0,0.0,314.25444444444474,19.0,-46.15842105263158,74.01187466760226,-877.01,18.0,-890.12,1.0,13.11,0.014728351233541544,0.3958333333333333,31.61,0.0,47.04,211.7,64.95,29.93,0.0,47.59,126.49000000000001,306.33000000000004,0.29224619934383805,1.0,1.0,6.0,2.0,1.0,0.7272727272727273,2.0,9370.586666666668,2.0,9552.433333333332,4.0,9546.4125,0.5,-0.01841607171925717,23.0
ACC-00001842,CUST-1001842,loan,2020-11-24,17650,active,BR-150,701.0,61,3,0,32.5,3,17468.0,employed,22,30.1,64,80088,B,37,0.0445,0,,-22238.195789473684,1885.1684007143913,-25706.45,-19749.32,-22223.88894736842,0,0.0,2035.7820952380935,18.0,3.339999999999998,130.70888938670498,60.11999999999996,14.0,-612.44,4.0,672.56,1.0981647181764742,0.4864864864864865,220.62000000000003,60.54,6.61,70.85,0.0,177.48,10.69,2.29,408.79,79.75,0.8367585049330659,0.0,0.0,7.0,5.0,0.0,1.0,2.0,-20363.133333333335,4.0,-20304.34,9.0,-20506.424166666668,-0.07692307692307693,0.006987266278240903,29.0
ACC-00001843,CUST-1001843,checking,2022-12-12,0,active,,561.0,53,2,0,12.6,4,23745.0,employed,36,53.7,70,70093,C,12,0.1392,0,,3588.67,427.45241284849476,2681.57,4183.42,3608.183076923077,0,0.0,-679.8956666666668,5.0,-28.808,34.21141870779404,-144.04,5.0,-144.04,0.0,0.0,0.0,0.4166666666666667,47.41,0.0,0.0,0.0,86.28,0.0,7.47,2.88,141.16,2.88,0.9800055540127742,0.0,0.0,4.0,1.0,0.0,1.0,0.0,3065.6733333333336,3.0,3302.455,5.0,3576.9133333333334,-0.5555555555555556,-0.14288775394224187,108.0
ACC-00001844,CUST-1001844,credit_card,2019-06-14,20352,active,BR-146,789.0,16,0,1,67.3,8,-44358.0,self_employed,67,5.1,59,90022,A,55,0.0206,0,,-6119.915818181818,2648.6773711593205,-10944.29,-1275.92,-6092.314727272727,0,0.0,-4931.575897435897,10.0,59.69,302.6180503906239,596.9,9.0,-312.35,1.0,909.25,2.910997278693773,0.18181818181818182,6.37,74.74000000000001,9.22,39.97,3.35,0.0,0.0,0.0,9.72,49.19,0.16499745374299782,2.0,1.0,1.0,2.0,1.0,0.42857142857142855,1.0,-10782.496666666666,1.0,-10545.65,1.0,-9677.350833333332,0.6,-0.11418741192219309,48.0
ACC-00001845,CUST-1001845,checking,2020-12-17,0,active,,657.0,23,1,1,59.3,3,63259.0,employed,28,18.9,53,90080,A,37,0.0672,0,,772.3216216216217,824.5971200549108,-614.95,2626.34,794.7851351351351,12,0.32432432432432434,-1159.6869607843137,7.0,5.225714285714285,131.36019791107995,36.58,4.0,-233.89,3.0,270.46999999999997,1.1563983068964043,0.1891891891891892,0.0,6.09,0.0,0.0,0.0,0.0,9.14,0.62,9.14,0.62,0.9364754098360657,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-293.33666666666664,1.0,-299.315,5.0,165.13083333333336,-0.5555555555555556,-2.759677362721148,126.0
ACC-00001846,CUST-1001846,savings,2020-02-04,0,active,BR-121,596.0,35,2,0,32.6,9,60304.0,employed,24,4.1,40,70057,C,47,0.0894,0,,1593.5010638297872,1701.3814221483233,-1000.0,4546.61,1627.8512765957446,21,0.44680851063829785,-2021.2931060606059,13.0,1.4061538461538463,128.15081775902834,18.28,9.0,-506.1,4.0,524.38,1.0361193440031613,0.2765957446808511,0.0,0.0,0.0,5.58,0.0,0.0,380.74,3.42,380.74,9.0,0.9769076820444399,1.0,0.0,3.0,2.0,0.0,0.8333333333333334,1.0,-298.7733333333333,2.0,-490.2,3.0,-178.0875,0.14285714285714285,-0.6738931155626903,3.0
ACC-00001847,CUST-1001847,credit_card,2022-03-24,24058,suspended,BR-159,443.0,52,2,0,55.6,7,33207.0,employed,38,31.3,29,90058,A,21,0.107,0,,-6128.858636363637,1231.449233303108,-8416.03,-4152.53,-6101.084090909091,0,0.0,-2191.950350877193,6.0,-70.57166666666667,125.46292335453796,-423.43,6.0,-423.43,0.0,0.0,0.0,0.2857142857142857,0.0,1.07,14.24,25.92,54.06,4.46,0.0,323.68,58.52,363.84000000000003,0.13855478738516905,0.0,1.0,1.0,4.0,0.0,0.8333333333333334,0.0,-8021.906666666667,1.0,-7702.259999999999,3.0,-6876.474999999999,-0.42857142857142855,-0.16654828504162755,179.0
ACC-00001848,CUST-1001848,credit_card,2019-07-21,41577,active,BR-102,625.0,34,2,0,40.3,7,48846.0,retired,32,149.33989581160992,80,70084,C,54,0.0911,0,,-4845.498518518519,1135.9074381925489,-7086.74,-2878.1,-4816.752777777778,0,0.0,1031.9313725490197,5.0,25.054000000000002,103.64792173507388,125.27000000000001,3.0,-146.67000000000002,2.0,271.94,1.8540942251312469,0.09259259259259259,0.0,0.0,59.99,0.0,0.0,0.0,40.74,45.94,40.74,105.93,0.2777664143996727,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,-3870.896666666667,1.0,-3622.478333333333,1.0,-4023.013333333334,0.6,0.03780222729546956,39.0
ACC-00001849,CUST-1001849,savings,2021-09-22,0,closed,,847.0,88,3,1,57.5,3,71603.0,self_employed,6,11.1,46,80018,B,27,0.0039,0,,1194.2875000000001,894.9662747365069,-79.15,2986.1,1219.9725,3,0.10714285714285714,-1021.4260000000002,8.0,-6.2162500000000005,56.52586182763729,-49.730000000000004,7.0,-166.58999999999997,1.0,116.86,0.7014826820337356,0.2962962962962963,0.0,0.0,92.76,19.08,0.0,0.0,0.0,17.43,0.0,129.27,0.0,1.0,0.0,1.0,2.0,0.0,0.75,1.0,282.3,1.0,427.045,3.0,820.2316666666667,0.14285714285714285,-0.6550303507536444,45.0
ACC-00001850,CUST-1001850,loan,2022-08-22,10166,active,BR-198,560.0,70,3,0,40.2,8,144246.0,employed,27,5.3,39,90030,A,16,0.0563,1,2024-03-29,-11501.403529411766,289.07649575720416,-12070.35,-11078.79,-11482.561764705883,0,0.0,77.8926190476177,6.0,-45.028333333333336,58.53266008534608,-270.17,5.0,-303.08,1.0,32.91,0.10858519202850732,0.375,0.0,60.3,23.68,0.0,0.0,8.45,0.0,0.0,8.45,23.68,0.2629940865234983,0.0,1.0,1.0,1.0,0.0,0.6666666666666666,1.0,-11437.256666666668,2.0,-11335.731666666667,3.0,-11512.465000000002,0.14285714285714285,0.006532206710432865,9.0
ACC-00001851,CUST-1001851,checking,2020-01-01,0,closed,,616.0,21,1,0,20.1,4,,self_employed,35,23.5,52,90072,A,48,0.0505,0,,2985.9035416666666,1205.3550858873189,1231.6,5454.71,3009.0677083333335,0,0.0,794.357111111111,4.0,-85.5125,171.87435321090425,-342.05,3.0,-359.89,1.0,17.84,0.04957070215899303,0.08333333333333333,0.0,14.57,0.0,0.0,0.0,0.0,0.0,2.78,0.0,2.78,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3730.6133333333332,1.0,3733.3799999999997,1.0,3255.1749999999997,-0.2,0.14601129648539576,176.0
ACC-00001852,CUST-1001852,credit_card,2021-06-19,46624,active,,616.0,45,1,1,19.4,5,61370.0,employed,16,16.3,43,90055,A,30,0.0711,0,,-2105.646129032258,620.9800716269802,-3338.38,-1051.06,-2089.3038709677417,0,0.0,41.61690476190461,14.0,-16.68642857142857,64.52246545043205,-233.60999999999999,13.0,-410.62,1.0,177.01,0.43107983050021914,0.4666666666666667,11.75,44.989999999999995,45.71,148.06,24.74,1.92,115.66,17.79,154.06999999999996,211.56,0.4213822716954297,1.0,0.0,6.0,5.0,1.0,0.8461538461538461,2.0,-2068.056666666667,2.0,-1735.695,3.0,-1780.8491666666666,0.7142857142857143,-0.16118507973224458,74.0
ACC-00001853,CUST-1001853,checking,2019-06-17,0,active,,651.0,25,1,1,7.1,5,41152.0,self_employed,31,5.5,53,80072,B,55,0.0665,0,,2762.535636363636,3229.148784573721,-1000.0,7507.29,2785.165454545455,36,0.6545454545454545,-3954.6328846153847,7.0,-14.402857142857142,19.669629478196175,-100.82,6.0,-115.83,1.0,15.01,0.12958646291979625,0.12727272727272726,9.26,22.79,8.85,0.0,0.0,0.0,0.0,7.03,9.26,15.879999999999999,0.36833731105807477,1.0,1.0,1.0,1.0,0.0,0.5,0.0,-976.39,0.0,-950.7416666666667,2.0,-508.27833333333336,-0.3333333333333333,-0.919166663939496,189.0
ACC-00001854,CUST-1001854,savings,2019-02-06,0,active,BR-176,696.0,70,2,0,29.2,7,52125.0,employed,57,20.3,52,90094,A,59,0.0337,1,2024-03-06,274.92559322033895,611.1638794990943,-1000.0,1494.51,291.2816949152542,58,0.9830508474576272,89.49148809523803,15.0,-30.551333333333332,61.57740168353353,-458.27,14.0,-543.8,1.0,85.53,0.15728208900331006,0.2542372881355932,0.0,0.0,0.0,195.10999999999999,53.12,8.37,8.76,0.0,70.25,195.10999999999999,0.2647347000301477,2.0,0.0,3.0,3.0,0.0,0.75,0.0,359.8666666666666,0.0,186.90666666666667,1.0,565.9266666666666,-0.2,-0.3634685262056233,336.0
ACC-00001855,CUST-1001855,checking,2023-08-28,0,active,,644.0,79,0,0,15.9,3,15000.0,employed,5,57.7,35,80092,B,4,0.0721,0,,9438.98,285.8663405334737,9085.49,9759.51,9426.136,0,0.0,488.84166666666715,12.0,-13.475833333333332,53.54104584476769,-161.70999999999998,10.0,-302.88,2.0,141.17000000000002,0.46609218172213424,3.0,0.0,0.0,0.0,89.61,13.27,0.0,24.72,34.29,37.989999999999995,123.9,0.23466551362035948,1.0,1.0,3.0,2.0,0.0,0.7142857142857143,9.0,9634.516666666666,12.0,9438.98,12.0,9438.98,1.5,0.020713673828405024,11.0
ACC-00001856,CUST-1001856,checking,2020-08-26,0,active,BR-140,668.0,38,1,1,17.5,2,45860.0,employed,14,5.5,28,90011,A,40,0.0534,0,,-273.1541463414634,578.045614242404,-1000.0,1029.83,-233.78634146341463,65,1.5853658536585367,1060.911842105263,12.0,72.21916666666667,307.7033605589033,866.63,8.0,-484.41,4.0,1351.04,2.7890423401663877,0.3,0.0,0.0,0.0,0.0,81.8,5.53,182.16,0.0,269.48999999999995,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.5,1.0,710.13,1.0,464.37999999999994,2.0,-140.3025,0.3333333333333333,6.018524088391925,30.0
ACC-00001857,CUST-1001857,credit_card,2020-06-21,43825,active,BR-183,623.0,47,4,0,65.3,3,40529.0,employed,24,12.8,40,70067,C,42,0.0946,0,,-170.83581395348835,1451.111709938334,-3279.79,2135.41,-144.5067441860465,0,0.0,1073.7735833333331,13.0,-28.10230769230769,62.58488584232966,-365.33,12.0,-431.96,1.0,66.63,0.1542503935549588,0.30952380952380953,4.31,0.0,25.36,240.58,0.0,46.42,3.63,71.67999999999999,54.36,337.62,0.1386805449257615,2.0,0.0,4.0,5.0,0.0,0.8181818181818182,0.0,828.0233333333332,0.0,856.9866666666667,4.0,951.2133333333333,-0.5,-0.12937226951943548,214.0
ACC-00001858,CUST-1001858,credit_card,2021-11-30,15020,active,BR-144,666.0,94,1,1,21.2,3,36525.0,employed,16,14.4,80,70055,C,25,0.1045,0,,-5148.5203846153845,1306.9341775789032,-6887.66,-2574.37,-5125.556153846153,0,0.0,2320.2517391304345,11.0,-22.015454545454546,61.12451805350065,-242.17000000000002,9.0,-355.68,2.0,113.51,0.3191351776878093,0.44,0.0,0.0,10.7,16.4,46.74,0.0,90.18,160.03,136.92000000000002,187.13,0.4225273877488042,1.0,1.0,1.0,5.0,0.0,0.75,1.0,-3095.99,3.0,-3177.0033333333336,4.0,-4337.531666666667,0.0,0.28616632585755786,20.0
ACC-00001859,CUST-1001859,checking,2023-10-08,0,active,BR-104,622.0,53,0,0,19.3,6,35031.0,employed,4,10.0,35,80016,B,2,0.056,1,2024-10-30,5684.0,131.99787422530673,5592.26,5835.28,5706.463333333333,0,0.0,0.0,14.0,-62.24571428571428,157.3004784439047,-871.4399999999999,11.0,-923.96,3.0,52.519999999999996,0.05684228754491536,7.0,69.87,0.0,0.0,23.2,17.53,44.16,1.15,109.34,132.71,132.54,0.5003204524033931,1.0,0.0,3.0,4.0,0.0,0.875,14.0,5684.0,14.0,5684.0,14.0,5684.0,2.3333333333333335,0.0,9.0
ACC-00001860,CUST-1001860,credit_card,2021-04-24,47293,active,,640.0,49,0,0,51.9,2,130703.0,unemployed,0,2.5,41,90079,A,32,0.0411,0,,-4714.018181818182,552.9187732866744,-5672.41,-3611.44,-4695.134242424242,0,0.0,-341.0680000000002,14.0,-24.93285714285714,63.195674806791274,-349.06,11.0,-467.58,3.0,118.52000000000001,0.25347534111809744,0.4375,0.0,145.73,2.0,18.73,65.14,3.77,0.0,55.95,68.91,76.68,0.4733154749639398,0.0,0.0,3.0,6.0,0.0,1.0,3.0,-5024.08,4.0,-4906.2,8.0,-4764.626666666667,0.3333333333333333,-0.054442647626614944,15.0
ACC-00001862,CUST-1001862,savings,2022-01-11,0,active,BR-111,731.0,73,3,0,14.5,4,,employed,29,15.7,40,80043,B,24,0.0304,0,,8606.762499999999,760.5628256772565,7078.83,10351.3,8634.08875,0,0.0,1217.4066666666677,13.0,-59.382307692307705,142.19447733965424,-771.9700000000001,13.0,-771.9700000000001,0.0,0.0,0.0,0.5416666666666666,8.12,529.32,3.23,0.0,28.12,81.32,41.49,21.22,159.05,24.45,0.866757493188011,2.0,3.0,2.0,4.0,1.0,0.5,1.0,9671.993333333334,1.0,9562.605,4.0,9126.328333333333,0.0,0.05978364972444484,30.0
ACC-00001863,CUST-1001863,savings,2023-12-02,0,active,BR-191,719.0,42,2,0,12.0,7,86185.0,employed,65,21.1,46,90064,A,1,0.0277,0,,5195.34,0.0,5195.34,5195.34,5287.04,0,0.0,0.0,10.0,19.392000000000003,88.43329749967863,193.92000000000002,7.0,-229.99,3.0,423.90999999999997,1.8431670942214877,10.0,0.0,19.04,24.28,19.04,0.0,75.33,0.0,0.0,75.33,43.32,0.6348925410872313,1.0,0.0,4.0,0.0,0.0,0.8,10.0,5195.34,10.0,5195.34,10.0,5195.34,2.142857142857143,0.0,9.0
ACC-00001864,CUST-1001864,loan,2021-11-18,2928,closed,,731.0,98,1,1,37.0,2,,retired,47,29.5,33,80002,B,25,0.0562,0,,-39302.00461538461,557.4362401224446,-40193.22,-38175.0,-39288.52423076923,0,0.0,-46.93420289855567,6.0,-43.935,56.98448165948341,-263.61,5.0,-268.21,1.0,4.6,0.017150740091719175,0.24,0.0,0.0,16.05,146.28,0.0,0.0,15.27,0.0,15.27,162.33,0.08597972972972971,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,1.0,-39343.52333333334,1.0,-39476.55333333334,2.0,-39509.050833333335,0.3333333333333333,0.004189503594876329,42.0
ACC-00001865,CUST-1001865,savings,2022-08-01,0,active,BR-104,714.0,64,3,0,6.4,2,45707.0,employed,70,19.7,43,90096,A,17,0.0279,0,,10753.448823529412,961.9131554997718,8281.23,11667.83,10795.054705882352,0,0.0,810.6666666666661,11.0,58.61181818181819,175.42132098568757,644.73,9.0,-114.64,2.0,759.37,6.623953244940684,0.6470588235294118,10.51,1.46,19.39,0.0,0.0,0.0,28.24,0.0,38.75,19.39,0.6664946680426557,0.0,0.0,4.0,1.0,0.0,1.0,1.0,11421.056666666665,4.0,11430.409999999998,8.0,11243.830833333333,-0.3333333333333333,0.01576064913382041,18.0
ACC-00001866,CUST-1001866,credit_card,2022-12-18,11409,active,BR-140,779.0,33,0,0,25.5,4,47917.0,employed,45,13.3,35,80054,B,12,0.0195,0,,-253.77615384615385,613.8953308387684,-1164.99,1003.74,-235.05076923076922,0,0.0,108.78333333333333,9.0,-11.834444444444445,75.26918096258107,-106.51,8.0,-236.64,1.0,130.13,0.5499070317782285,0.75,7.3,0.0,184.6,0.0,0.0,9.94,0.0,34.8,17.24,219.39999999999998,0.07285327924273158,2.0,1.0,2.0,3.0,0.0,0.625,1.0,-170.09666666666666,5.0,126.08999999999999,8.0,-177.84166666666667,-0.3333333333333333,0.04330646288616563,48.0
ACC-00001867,CUST-1001867,savings,2021-04-11,0,active,,712.0,13,3,0,19.5,5,58062.0,employed,21,20.6,29,80063,B,33,0.039,0,,1161.6284848484847,608.7615033005598,-139.6,2174.9,1181.4975757575758,4,0.12121212121212122,457.78866666666704,8.0,28.54875,86.37852501593537,228.39,6.0,-102.19,2.0,330.58,3.2349544965260786,0.24242424242424243,0.0,0.0,0.0,0.0,10.84,0.0,10.07,61.42999999999999,20.91,61.42999999999999,0.2539470488219578,0.0,1.0,2.0,2.0,0.0,0.8,0.0,1577.8000000000002,0.0,1718.4816666666666,1.0,1318.325,-0.2,0.19667254088264843,269.0
ACC-00001868,CUST-1001868,savings,2023-05-29,0,active,BR-134,703.0,46,1,0,31.2,4,41503.0,employed,44,11.0,49,80053,B,7,0.0374,0,,5211.8075,1008.0620146279265,4043.23,6783.93,5227.42125,0,0.0,1718.1106666666665,8.0,-13.635000000000002,96.4336239522887,-109.08000000000001,4.0,-288.51,4.0,179.43,0.6219195175210565,1.1428571428571428,0.0,0.0,0.0,65.89,0.0,6.18,5.56,210.88,11.739999999999998,276.77,0.040691830439152886,1.0,1.0,1.0,1.0,0.0,0.5,4.0,6285.626666666667,7.0,5494.956666666666,8.0,5211.8075,0.6666666666666666,0.20599632092047657,48.0
ACC-00001869,CUST-1001869,checking,2019-08-03,0,active,BR-138,527.0,29,2,0,59.5,4,53622.0,employed,25,3.8,38,90029,A,53,0.0652,1,2024-11-26,5512.68924528302,2946.560263312806,1792.71,10552.22,5539.035094339622,0,0.0,3771.1097999999984,6.0,-117.21666666666668,159.66804397457454,-703.3000000000001,5.0,-717.9100000000001,1.0,14.61,0.02035074034349709,0.11320754716981132,0.0,0.0,37.81,0.0,0.0,0.0,42.32,0.0,42.32,37.81,0.5281417696243604,1.0,0.0,0.0,1.0,0.0,0.5,0.0,9070.339999999998,0.0,9692.641666666666,1.0,9678.445833333333,-0.2,-0.06282444716402943,359.0
ACC-00001870,CUST-1001870,credit_card,2019-02-25,14139,active,BR-137,707.0,67,0,1,15.3,5,50566.0,employed,44,22.6,45,90047,A,59,0.0461,0,,-3790.635084745763,1218.2315788758108,-6343.26,-1951.34,-3766.002542372881,0,0.0,-2282.005773809524,11.0,-41.71727272727273,71.09821616481092,-458.89,11.0,-458.89,0.0,0.0,0.0,0.1864406779661017,0.0,0.0,7.49,0.0,9.030000000000001,3.8,119.33999999999999,15.68,132.17000000000002,23.17,0.8508433114458607,0.0,1.0,2.0,3.0,2.0,0.625,1.0,-5956.606666666667,1.0,-6077.371666666667,2.0,-5330.799166666667,0.3333333333333333,-0.11737266923188372,67.0
ACC-00001871,CUST-1001871,loan,2022-08-08,40308,active,BR-103,669.0,41,2,0,41.4,0,49312.0,self_employed,25,10.3,46,90072,A,17,0.0373,0,,-26187.635294117645,493.263294297752,-26941.5,-25082.4,-26156.39823529412,0,0.0,951.8688095238067,11.0,-11.023636363636363,72.0259335618397,-121.25999999999999,10.0,-307.4,1.0,186.14,0.605530253741054,0.6470588235294118,24.009999999999998,0.0,0.0,11.24,196.53,23.32,0.0,44.26,243.85999999999999,55.5,0.8146044895777658,0.0,0.0,5.0,3.0,0.0,1.0,3.0,-25403.743333333336,3.0,-25750.431666666667,7.0,-26087.075833333336,0.45454545454545453,0.02619328862602012,23.0
