account_id,customer_id,account_type,open_date,credit_limit,status,branch_code
ACC-00000783,CUST-1000783,checking,2025-07-19,0,active,BR-118
ACC-00000784,CUST-1000784,checking,2023-12-20,0,active,BR-127
ACC-00000785,CUST-1000785,checking,2024-11-30,0,active,BR-108
ACC-00000786,CUST-1000786,loan,2019-03-02,23999,closed,BR-161
ACC-00000787,CUST-1000787,savings,2025-07-06,0,active,BR-166
ACC-00000788,CUST-1000788,savings,2023-11-24,0,active,BR-146
ACC-00000789,CUST-1000789,savings,2022-03-27,0,active,BR-128
ACC-00000790,CUST-1000790,loan,2023-01-21,43358,active,BR-112
ACC-00000791,CUST-1000791,checking,2019-01-19,0,active,BR-133
ACC-00000792,CUST-1000792,savings,2021-12-28,0,active,
ACC-00000793,CUST-1000793,savings,2021-07-16,0,active,BR-147
ACC-00000794,CUST-1000794,savings,2025-05-29,0,active,BR-163
ACC-00000795,CUST-1000795,checking,2022-04-26,0,active,BR-138
ACC-00000796,CUST-1000796,credit_card,2022-07-25,11988,active,BR-125
ACC-00000797,CUST-1000797,loan,2023-07-31,41446,active,BR-112
ACC-00000798,CUST-1000798,savings,2025-05-11,0,active,BR-148
ACC-00000799,CUST-1000799,savings,2025-04-01,0,active,BR-157
ACC-00000800,CUST-1000800,loan,2023-08-24,32521,active,BR-152
ACC-00000801,CUST-1000801,credit_card,2025-10-21,6698,dormant,BR-161
ACC-00000802,CUST-1000802,checking,2024-02-18,0,active,BR-124
ACC-00000803,CUST-1000803,savings,2020-11-16,0,active,BR-102
ACC-00000804,CUST-1000804,savings,2023-02-25,0,active,BR-131
ACC-00000805,CUST-1000805,savings,2020-11-12,0,active,BR-115
ACC-00000806,CUST-1000806,credit_card,2021-04-27,2273,active,
ACC-00000807,CUST-1000807,loan,2022-09-16,28543,active,BR-155
ACC-00000808,CUST-1000808,loan,2023-02-17,32349,active,BR-185
ACC-00000809,CUST-1000809,savings,2019-04-01,0,active,BR-150
ACC-00000810,CUST-1000810,checking,2022-04-23,0,active,BR-170
ACC-00000811,CUST-1000811,loan,2021-11-10,12241,active,BR-182
ACC-00000812,CUST-1000812,credit_card,2024-09-09,10497,active,BR-140
ACC-00000813,CUST-1000813,checking,2024-10-11,0,active,BR-102
ACC-00000814,CUST-1000814,loan,2025-10-15,42875,active,
ACC-00000815,CUST-1000815,credit_card,2022-06-10,33703,active,BR-156
ACC-00000816,CUST-1000816,savings,2025-02-27,0,dormant,BR-150
ACC-00000817,CUST-1000817,savings,2020-05-27,0,active,BR-165
ACC-00000818,CUST-1000818,checking,2022-12-23,0,active,
ACC-00000819,CUST-1000819,checking,2020-02-01,0,active,BR-175
ACC-00000820,CUST-1000820,checking,2024-04-17,0,active,BR-135
ACC-00000821,CUST-1000821,credit_card,2023-07-18,45041,active,BR-156
ACC-00000822,CUST-1000822,checking,2019-03-25,0,active,BR-181
ACC-00000823,CUST-1000823,checking,2022-05-09,0,active,BR-144
ACC-00000824,CUST-1000824,checking,2024-01-13,0,active,BR-119
ACC-00000825,CUST-1000825,savings,2023-10-20,0,active,BR-192
ACC-00000826,CUST-1000826,loan,2024-08-21,32954,active,BR-102
ACC-00000827,CUST-1000827,checking,2019-03-26,0,active,BR-163
ACC-00000828,CUST-1000828,checking,2019-09-18,0,dormant,BR-154
ACC-00000829,CUST-1000829,credit_card,2024-06-19,9002,active,BR-159
ACC-00000830,CUST-1000830,savings,2022-08-24,0,active,BR-194
ACC-00000831,CUST-1000831,checking,2020-02-26,0,dormant,BR-190
ACC-00000832,CUST-1000832,savings,2022-12-05,0,active,BR-101
ACC-00000833,CUST-1000833,checking,2020-07-18,0,active,BR-148
ACC-00000834,CUST-1000834,checking,2019-06-06,0,active,BR-130
ACC-00000835,CUST-1000835,savings,2021-03-19,0,closed,BR-160
ACC-00000836,CUST-1000836,savings,2022-03-23,0,active,BR-147
ACC-00000837,CUST-1000837,loan,2021-10-14,5247,active,
ACC-00000838,CUST-1000838,checking,2020-10-19,0,active,BR-157
ACC-00000839,CUST-1000839,savings,2022-11-13,0,suspended,BR-144
ACC-00000840,CUST-1000840,savings,2021-10-12,0,active,BR-195
ACC-00000841,CUST-1000841,checking,2021-11-14,0,active,BR-180
ACC-00000842,CUST-1000842,savings,2025-06-23,0,active,
ACC-00000843,CUST-1000843,checking,2022-03-23,0,active,BR-143
ACC-00000844,CUST-1000844,loan,2021-05-14,42988,active,BR-170
ACC-00000845,CUST-1000845,checking,2025-05-25,0,suspended,BR-191
ACC-00000846,CUST-1000846,savings,2022-08-02,0,active,BR-157
ACC-00000847,CUST-1000847,checking,2021-02-22,0,active,BR-186
ACC-00000848,CUST-1000848,loan,2019-09-12,22698,active,BR-120
ACC-00000849,CUST-1000849,savings,2023-01-01,0,closed,BR-135
ACC-00000850,CUST-1000850,savings,2019-03-02,0,active,BR-185
ACC-00000851,CUST-1000851,checking,2025-05-16,0,active,BR-175
ACC-00000852,CUST-1000852,credit_card,2023-08-03,20738,closed,BR-112
ACC-00000853,CUST-1000853,checking,2019-06-11,0,closed,BR-115
ACC-00000854,CUST-1000854,credit_card,2021-12-23,11703,closed,BR-158
ACC-00000855,CUST-1000855,checking,2020-11-27,0,suspended,BR-158
ACC-00000856,CUST-1000856,checking,2024-07-12,0,active,BR-193
ACC-00000857,CUST-1000857,checking,2019-08-02,0,active,BR-143
ACC-00000858,CUST-1000858,savings,2025-08-24,0,active,BR-179
ACC-00000859,CUST-1000859,savings,2024-07-17,0,closed,
ACC-00000860,CUST-1000860,checking,2019-05-06,0,active,BR-111
ACC-00000861,CUST-1000861,credit_card,2025-06-01,49240,active,BR-122
ACC-00000862,CUST-1000862,savings,2019-04-07,0,active,BR-195
ACC-00000863,CUST-1000863,savings,2021-02-07,0,active,BR-161
ACC-00000864,CUST-1000864,savings,2020-09-11,0,active,BR-166
ACC-00000865,CUST-1000865,savings,2019-03-05,0,dormant,BR-193
ACC-00000866,CUST-1000866,savings,2024-04-14,0,suspended,BR-193
ACC-00000867,CUST-1000867,checking,2020-04-18,0,active,BR-127
ACC-00000868,CUST-1000868,checking,2021-01-11,0,active,BR-112
ACC-00000869,CUST-1000869,credit_card,2020-01-28,18570,active,BR-106
ACC-00000870,CUST-1000870,loan,2023-01-11,13392,active,BR-152
ACC-00000871,CUST-1000871,checking,2024-09-10,0,closed,BR-103
ACC-00000872,CUST-1000872,checking,2019-12-22,0,active,BR-169
ACC-00000873,CUST-1000873,savings,2023-10-19,0,active,BR-183
ACC-00000874,CUST-1000874,savings,2020-11-08,0,closed,BR-127
ACC-00000875,CUST-1000875,checking,2022-12-15,0,active,BR-136
ACC-00000876,CUST-1000876,checking,2024-12-13,0,active,BR-169
ACC-00000877,CUST-1000877,credit_card,2021-03-07,45724,active,BR-195
ACC-00000878,CUST-1000878,savings,2025-07-10,0,active,BR-104
ACC-00000879,CUST-1000879,checking,2022-02-20,0,active,BR-145
ACC-00000880,CUST-1000880,checking,2020-06-05,0,active,BR-105
ACC-00000881,CUST-1000881,checking,2024-02-26,0,active,BR-158
ACC-00000882,CUST-1000882,savings,2024-03-01,0,closed,BR-128
ACC-00000883,CUST-1000883,checking,2025-05-12,0,active,BR-176
ACC-00000884,CUST-1000884,checking,2025-02-09,0,active,BR-101
ACC-00000885,CUST-1000885,credit_card,2019-12-22,33299,active,BR-196
ACC-00000886,CUST-1000886,checking,2025-08-13,0,active,BR-137
ACC-00000887,CUST-1000887,savings,2025-12-20,0,active,
ACC-00000888,CUST-1000888,checking,2020-05-23,0,active,BR-142
ACC-00000889,CUST-1000889,checking,2021-08-24,0,active,BR-190
ACC-00000890,CUST-1000890,checking,2019-12-02,0,dormant,BR-173
ACC-00000891,CUST-1000891,credit_card,2023-12-03,16641,active,
ACC-00000892,CUST-1000892,credit_card,2019-03-21,14998,active,BR-194
ACC-00000893,CUST-1000893,credit_card,2021-08-27,7305,closed,
ACC-00000894,CUST-1000894,checking,2023-11-24,0,active,BR-134
ACC-00000895,CUST-1000895,savings,2024-10-05,0,active,
ACC-00000896,CUST-1000896,checking,2022-03-12,0,active,BR-153
ACC-00000897,CUST-1000897,checking,2022-05-17,0,active,BR-147
ACC-00000898,CUST-1000898,credit_card,2025-01-30,33726,active,BR-185
ACC-00000899,CUST-1000899,checking,2020-09-08,0,active,
ACC-00000900,CUST-1000900,checking,2019-08-25,0,active,BR-148
ACC-00000901,CUST-1000901,checking,2024-01-14,0,active,BR-131
ACC-00000902,CUST-1000902,checking,2024-11-15,0,active,BR-157
ACC-00000903,CUST-1000903,checking,2026-01-24,0,active,BR-179
ACC-00000904,CUST-1000904,savings,2024-05-02,0,active,BR-109
ACC-00000905,CUST-1000905,savings,2021-01-24,0,active,BR-167
ACC-00000906,CUST-1000906,credit_card,2019-11-13,19782,active,BR-118
ACC-00000907,CUST-1000907,credit_card,2024-12-06,13721,dormant,BR-173
ACC-00000908,CUST-1000908,checking,2025-07-28,0,active,BR-124
ACC-00000909,CUST-1000909,checking,2021-07-25,0,active,BR-182
ACC-00000910,CUST-1000910,checking,2024-10-26,0,active,BR-110
ACC-00000911,CUST-1000911,savings,2024-02-09,0,active,BR-154
ACC-00000912,CUST-1000912,checking,2025-11-07,0,closed,BR-162
ACC-00000913,CUST-1000913,savings,2020-01-12,0,dormant,BR-150
ACC-00000914,CUST-1000914,savings,2025-10-09,0,active,BR-149
ACC-00000915,CUST-1000915,savings,2023-10-25,0,active,BR-141
ACC-00000916,CUST-1000916,savings,2025-08-28,0,active,BR-124
ACC-00000917,CUST-1000917,checking,2019-05-08,0,closed,BR-131
ACC-00000918,CUST-1000918,loan,2021-12-14,40763,active,BR-117
ACC-00000919,CUST-1000919,credit_card,2023-07-14,13427,active,BR-153
ACC-00000920,CUST-1000920,checking,2022-08-23,0,active,BR-186
ACC-00000921,CUST-1000921,credit_card,2024-08-17,47550,active,BR-143
ACC-00000922,CUST-1000922,savings,2022-02-25,0,active,BR-140
ACC-00000923,CUST-1000923,credit_card,2019-08-03,21566,active,BR-188
ACC-00000924,CUST-1000924,credit_card,2023-04-21,3230,active,BR-173
ACC-00000925,CUST-1000925,savings,2024-07-04,0,active,BR-164
ACC-00000926,CUST-1000926,checking,2021-11-26,0,active,BR-103
ACC-00000927,CUST-1000927,checking,2019-02-09,0,active,BR-175
ACC-00000928,CUST-1000928,savings,2022-07-29,0,active,
ACC-00000929,CUST-1000929,savings,2025-12-29,0,active,BR-180
ACC-00000930,CUST-1000930,checking,2023-03-04,0,active,BR-113
ACC-00000931,CUST-1000931,checking,2019-11-24,0,active,
ACC-00000932,CUST-1000932,credit_card,2022-09-08,7511,active,BR-132
ACC-00000933,CUST-1000933,loan,2022-01-30,43229,active,BR-142
ACC-00000934,CUST-1000934,savings,2024-05-28,0,active,BR-139
ACC-00000935,CUST-1000935,checking,2026-01-18,0,active,BR-193
ACC-00000936,CUST-1000936,checking,2022-11-29,0,closed,BR-127
ACC-00000937,CUST-1000937,checking,2025-01-06,0,active,BR-193
ACC-00000938,CUST-1000938,loan,2020-04-20,27177,closed,BR-165
ACC-00000939,CUST-1000939,checking,2022-09-15,0,active,BR-165
ACC-00000940,CUST-1000940,savings,2020-07-01,0,active,BR-125
ACC-00000941,CUST-1000941,checking,2025-03-29,0,active,BR-139
ACC-00000942,CUST-1000942,savings,2023-06-10,0,active,BR-119
ACC-00000943,CUST-1000943,savings,2024-07-13,0,active,
ACC-00000944,CUST-1000944,credit_card,2021-04-19,5765,active,BR-129
ACC-00000945,CUST-1000945,checking,2024-03-28,0,active,BR-183
ACC-00000946,CUST-1000946,checking,2025-11-15,0,active,BR-115
ACC-00000947,CUST-1000947,checking,2023-07-31,0,active,BR-106
ACC-00000948,CUST-1000948,loan,2025-08-03,21354,active,BR-158
ACC-00000949,CUST-1000949,credit_card,2023-02-11,24929,active,BR-147
ACC-00000950,CUST-1000950,savings,2022-12-15,0,active,BR-186
ACC-00000951,CUST-1000951,savings,2022-09-15,0,active,BR-172
ACC-00000952,CUST-1000952,savings,2026-01-09,0,active,BR-183
ACC-00000953,CUST-1000953,checking,2025-03-21,0,active,BR-180
ACC-00000954,CUST-1000954,loan,2024-01-15,29820,active,BR-156
ACC-00000955,CUST-1000955,savings,2021-04-13,0,dormant,BR-194
ACC-00000956,CUST-1000956,checking,2021-09-28,0,suspended,BR-119
ACC-00000957,CUST-1000957,savings,2021-02-01,0,active,BR-152
ACC-00000958,CUST-1000958,checking,2026-01-24,0,active,BR-148
ACC-00000959,CUST-1000959,checking,2019-09-27,0,active,BR-141
ACC-00000960,CUST-1000960,credit_card,2021-05-16,47040,active,BR-118
ACC-00000961,CUST-1000961,checking,2022-11-01,0,active,BR-197
ACC-00000962,CUST-1000962,savings,2021-01-27,0,active,
ACC-00000963,CUST-1000963,checking,2025-05-20,0,closed,BR-133
ACC-00000964,CUST-1000964,checking,2022-12-14,0,active,BR-149
ACC-00000965,CUST-1000965,checking,2023-11-06,0,active,BR-109
ACC-00000966,CUST-1000966,checking,2024-03-11,0,active,
ACC-00000967,CUST-1000967,credit_card,2024-09-06,30523,active,BR-183
ACC-00000968,CUST-1000968,checking,2022-03-23,0,active,BR-139
ACC-00000969,CUST-1000969,savings,2021-11-11,0,active,BR-155
ACC-00000970,CUST-1000970,savings,2019-03-31,0,active,BR-110
ACC-00000971,CUST-1000971,savings,2023-03-16,0,active,BR-107
ACC-00000972,CUST-1000972,loan,2021-10-06,6552,closed,BR-155
ACC-00000973,CUST-1000973,credit_card,2020-07-18,1627,active,BR-138
ACC-00000974,CUST-1000974,checking,2023-02-23,0,active,BR-135
ACC-00000975,CUST-1000975,checking,2020-10-21,0,active,BR-195
ACC-00000976,CUST-1000976,checking,2022-01-07,0,suspended,BR-125
ACC-00000977,CUST-1000977,savings,2025-10-14,0,active,BR-194
ACC-00000978,CUST-1000978,checking,2021-03-13,0,active,BR-137
ACC-00000979,CUST-1000979,savings,2021-11-23,0,closed,BR-186
ACC-00000980,CUST-1000980,savings,2021-05-18,0,closed,
ACC-00000981,CUST-1000981,checking,2024-01-27,0,active,BR-110
ACC-00000982,CUST-1000982,credit_card,2024-12-18,12989,closed,BR-195
ACC-00000983,CUST-1000983,checking,2021-05-08,0,active,BR-163
ACC-00000984,CUST-1000984,checking,2023-09-23,0,active,BR-139
ACC-00000985,CUST-1000985,credit_card,2019-02-01,14780,active,BR-123
ACC-00000986,CUST-1000986,savings,2023-05-25,0,active,BR-159
ACC-00000987,CUST-1000987,savings,2020-08-16,0,active,BR-116
ACC-00000988,CUST-1000988,savings,2019-09-23,0,active,BR-194
ACC-00000989,CUST-1000989,checking,2021-01-19,0,active,BR-156
ACC-00000990,CUST-1000990,credit_card,2025-02-15,7589,active,BR-152
ACC-00000991,CUST-1000991,credit_card,2022-06-16,35812,active,BR-108
ACC-00000992,CUST-1000992,savings,2023-02-26,0,active,BR-188
ACC-00000993,CUST-1000993,checking,2023-09-21,0,active,BR-175
ACC-00000994,CUST-1000994,savings,2025-06-13,0,active,BR-114
ACC-00000995,CUST-1000995,checking,2021-01-16,0,active,BR-178
ACC-00000996,CUST-1000996,checking,2024-11-15,0,active,BR-138
ACC-00000997,CUST-1000997,loan,2023-01-19,29128,dormant,BR-131
ACC-00000998,CUST-1000998,checking,2024-06-29,0,active,BR-119
ACC-00000999,CUST-1000999,loan,2025-01-20,46939,active,
ACC-00001000,CUST-1001000,savings,2023-03-05,0,active,BR-176
