account_id,customer_id,account_type,open_date,credit_limit,status,branch_code,fico_score,credit_history_months,num_inquiries_6mo,num_delinquencies_24mo,credit_utilization_pct,num_active_credit_lines,annual_income,employment_status,employment_tenure_months,debt_to_income_ratio,age,zip_code,region,account_tenure_months,default_probability,defaulted,default_date
ACC-00002890,CUST-1002890,savings,2023-02-02,0,closed,,718.0,25,1,0,9.7,9,88399.0,student,0,16.5,56,90087,A,11,0.0266,0,
ACC-00002891,CUST-1002891,credit_card,2021-07-02,11999,active,BR-138,635.0,44,1,0,7.8,5,64281.0,employed,28,24.9,49,90095,A,30,0.0454,0,
ACC-00002892,CUST-1002892,savings,12/26/2022,0,active,BR-139,694.0,113,4,0,24.3,7,57768.0,employed,8,13.5,70,70006,C,12,0.0595,0,
ACC-00002893,CUST-1002893,checking,2021-04-12,0,active,BR-147,665.0,48,0,0,36.4,2,101551.0,employed,43,10.9,59,90058,A,33,0.0378,0,
ACC-00002894,CUST-1002894,credit_card,2021-06-04,12123,active,BR-175,634.0,52,4,0,43.3,4,40200.0,employed,7,11.7,63,90078,A,31,0.045,0,
ACC-00002895,CUST-1002895,checking,2022-11-29,0,active,BR-166,649.0,55,2,0,18.8,5,48272.0,employed,36,22.0,50,90083,A,13,0.0429,0,
ACC-00002896,CUST-1002896,credit_card,2022-12-02,11185,active,BR-177,578.0,41,0,0,17.9,7,60205.0,employed,31,22.6,66,70076,C,13,0.1081,1,2024-09-04
ACC-00002897,CUST-1002897,savings,2019-05-03,0,active,BR-147,739.0,60,2,0,31.4,7,,retired,12,31.2,63,80049,B,56,0.0339,0,
ACC-00002898,CUST-1002898,savings,2019-04-23,0,active,,699.0,39,1,0,4.0,9,43904.0,employed,29,13.2,74,90075,A,57,0.0289,0,
ACC-00002899,CUST-1002899,checking,2020-12-23,0,active,BR-130,717.0,76,1,0,48.2,5,28389.0,employed,46,17.0,35,90087,A,36,0.0307,0,
ACC-00002900,CUST-1002900,checking,2023-08-16,0,active,,770.0,64,2,0,16.2,5,33376.0,employed,22,45.8,69,90000,A,4,0.0213,0,
ACC-00002901,CUST-1002901,savings,2019-07-28,0,active,BR-143,703.0,21,2,1,31.8,3,58403.0,self_employed,8,11.4,77,90035,A,53,0.0451,0,
ACC-00002902,CUST-1002902,savings,2020-09-05,0,active,BR-184,712.0,129,1,1,46.4,5,94916.0,employed,22,16.4,55,80083,B,40,0.0576,0,
ACC-00002903,CUST-1002903,checking,2021-04-11,0,closed,BR-142,848.0,142,1,0,32.7,1,48784.0,employed,47,5.7,62,90030,A,33,0.0017,0,
ACC-00002904,CUST-1002904,checking,06/24/2020,0,active,,708.0,102,2,0,32.9,6,45795.0,student,0,8.2,76,80091,B,42,0.0354,0,
ACC-00002905,CUST-1002905,loan,2022-01-22,13403,active,BR-118,681.0,65,2,0,11.9,6,63248.0,retired,26,6.3,72,70073,C,23,0.0581,0,
ACC-00002906,CUST-1002906,checking,2022-06-26,0,active,BR-177,566.0,11,3,0,18.9,4,25755.0,employed,17,7.0,30,80063,B,18,0.0691,0,
ACC-00002907,CUST-1002907,savings,2021-07-07,0,active,BR-164,668.0,54,1,1,26.7,2,58506.0,self_employed,34,24.5,49,90077,A,30,0.061,0,
ACC-00002908,CUST-1002908,savings,2020-04-12,0,active,BR-132,733.0,130,4,0,58.9,4,,self_employed,27,17.1,67,90071,A,45,0.0273,0,
ACC-00002909,CUST-1002909,savings,08/18/2023,0,suspended,BR-127,850.0,135,1,0,43.4,5,57768.0,retired,12,22.0,66,90095,A,4,0.0015,0,
ACC-00002910,CUST-1002910,checking,2019-01-04,0,active,BR-100,637.0,74,4,0,16.1,6,48164.0,employed,44,40.0,42,80074,B,60,0.0645,0,
ACC-00002911,CUST-1002911,savings,2021-09-29,0,closed,,809.0,135,3,0,8.6,2,33557.0,employed,63,12.6,31,90007,A,27,0.0093,0,
ACC-00002912,CUST-1002912,credit_card,2021-08-13,33285,active,BR-194,606.0,95,0,1,14.6,3,44814.0,unemployed,0,14.6,45,90093,A,29,0.072,0,
ACC-00002913,CUST-1002913,checking,2023-06-21,0,dormant,BR-198,601.0,72,2,0,48.4,6,,unemployed,0,19.4,25,90002,A,6,0.0602,0,
ACC-00002914,CUST-1002914,checking,2022-01-22,0,active,BR-171,698.0,92,1,0,38.9,3,43003.0,employed,23,21.2,37,90070,A,23,0.0349,0,
ACC-00002915,CUST-1002915,checking,2020-03-15,0,active,BR-121,710.0,39,0,0,49.5,4,,employed,57,14.5,42,70099,C,46,0.0579,0,
ACC-00002916,CUST-1002916,loan,2019-06-13,2020,closed,BR-194,789.0,34,2,1,63.5,2,58969.0,employed,21,9.1,39,80053,B,55,0.0266,0,
ACC-00002917,CUST-1002917,savings,2021-11-08,0,active,BR-109,250.0,19,1,0,13.5,6,194622.0,employed,48,7.3,79,70097,C,26,0.0562,0,
ACC-00002918,CUST-1002918,credit_card,2022-07-09,29654,active,BR-136,646.0,52,1,0,44.4,1,32654.0,employed,26,46.4,22,80060,B,18,0.0763,0,
ACC-00002919,CUST-1002919,savings,2021-07-24,0,active,BR-116,622.0,56,0,0,17.7,9,41155.0,employed,21,29.8,34,80013,B,29,0.0661,0,
ACC-00002920,CUST-1002920,savings,2022-12-16,0,active,BR-134,843.0,58,1,1,13.2,3,75665.0,self_employed,12,18.6,45,90012,A,12,0.0041,0,
ACC-00002921,CUST-1002921,checking,2021-05-17,0,closed,BR-198,629.0,24,1,0,21.1,4,50684.0,employed,58,11.2,80,70083,C,31,0.0808,0,
ACC-00002922,CUST-1002922,credit_card,03/27/2023,40407,active,BR-144,732.0,60,2,2,13.2,5,88439.0,employed,66,15.8,59,80051,B,9,0.0601,0,
ACC-00002923,CUST-1002923,savings,2019-11-03,0,closed,BR-101,687.0,91,0,1,7.2,5,86773.0,self_employed,29,6.2,71,70087,C,50,0.0829,0,
ACC-00002924,CUST-1002924,credit_card,2020-07-07,49749,active,BR-121,789.0,98,1,0,31.0,5,85982.0,self_employed,32,8.3,43,80096,B,42,0.0161,0,
ACC-00002925,CUST-1002925,savings,2021-05-23,0,closed,BR-117,774.0,70,0,1,8.6,5,,employed,13,13.4,80,90006,A,31,0.0231,0,
ACC-00002926,CUST-1002926,checking,2020-01-28,0,closed,BR-165,633.0,88,1,1,16.1,1,56016.0,self_employed,49,7.9,80,90004,A,47,0.0608,0,
ACC-00002927,CUST-1002927,checking,2020-03-05,0,active,BR-119,657.0,77,2,0,21.4,7,39084.0,employed,9,9.5,80,70007,C,46,0.0699,0,
ACC-00002928,CUST-1002928,savings,2019-07-18,0,active,BR-124,646.0,11,2,1,19.3,3,29955.0,employed,17,19.1,58,90066,A,54,0.0638,0,
ACC-00002929,CUST-1002929,savings,2022-01-21,0,active,BR-183,563.0,81,1,0,25.6,6,23158.0,employed,24,17.5,40,90082,A,23,0.0595,0,
ACC-00002930,CUST-1002930,loan,2021-04-18,9342,active,BR-149,777.0,43,2,2,10.1,7,42158.0,employed,4,27.0,31,80000,B,32,0.0437,0,
ACC-00002931,CUST-1002931,checking,2021-11-30,0,active,BR-151,810.0,63,0,0,51.2,6,20248.0,employed,18,40.1,54,90010,A,25,0.0121,0,
ACC-00002932,CUST-1002932,savings,2020-07-07,0,closed,BR-118,565.0,45,1,0,9.6,7,120650.0,employed,22,3.3,37,80046,B,42,0.063,1,2024-06-23
ACC-00002933,CUST-1002933,loan,2020-07-28,42015,active,BR-161,826.0,52,0,1,6.2,5,,employed,10,38.6,65,90015,A,41,0.0105,0,
ACC-00002934,CUST-1002934,savings,2019-05-13,0,active,BR-157,678.0,10,1,1,46.4,9,149249.0,self_employed,42,9.0,53,90003,A,56,0.0533,0,
ACC-00002935,CUST-1002935,credit_card,2022-04-24,8940,active,,708.0,92,2,1,19.4,6,,employed,12,21.2,48,80091,B,20,0.0573,1,2024-12-11
ACC-00002936,CUST-1002936,checking,2022-06-23,0,active,BR-138,628.0,38,1,0,18.1,5,26860.0,employed,26,43.2,79,70041,C,18,0.1037,0,
ACC-00002937,CUST-1002937,checking,2021-09-09,0,active,BR-106,670.0,24,0,0,8.3,0,33828.0,employed,8,4.4,44,90076,A,28,0.032,0,
ACC-00002938,CUST-1002938,checking,2019-10-03,0,active,,648.0,51,1,0,12.8,7,128020.0,employed,57,1.1,51,80020,B,51,0.0439,0,
ACC-00002939,CUST-1002939,savings,2020-10-21,0,active,BR-105,850.0,72,0,0,0.2,3,79966.0,employed,27,13.1,65,70088,C,38,0.0024,0,
ACC-00002940,CUST-1002940,savings,2020-09-18,0,suspended,BR-127,655.0,27,1,0,39.6,1,24497.0,employed,29,10.9,33,90093,A,40,0.0415,1,2024-07-20
ACC-00002941,CUST-1002941,credit_card,2020-09-14,40938,active,,575.0,56,1,0,18.1,4,54660.0,employed,15,22.1,67,70034,C,40,0.1088,1,2024-06-11
ACC-00002942,CUST-1002942,credit_card,2022-02-22,3555,active,BR-123,572.0,84,1,0,25.1,2,22057.0,employed,31,8.8,36,80053,B,22,0.068,0,
ACC-00002943,CUST-1002943,checking,2021-06-26,0,active,BR-179,733.0,23,1,0,33.4,6,,self_employed,36,31.0,33,70013,C,30,0.0554,0,
ACC-00002944,CUST-1002944,credit_card,2020-03-28,27403,active,BR-113,772.0,31,0,0,49.3,3,53136.0,employed,5,25.6,72,80062,B,45,0.0245,0,
ACC-00002945,CUST-1002945,checking,2020-10-08,0,active,BR-193,635.0,60,2,1,12.6,3,109312.0,self_employed,87,10.8,49,80073,B,39,0.0765,0,
ACC-00002946,CUST-1002946,credit_card,2019-09-09,1226,active,,642.0,53,1,1,43.2,7,,retired,73,13.0,51,80072,B,52,0.0823,0,
ACC-00002947,CUST-1002947,loan,2023-04-13,34589,suspended,BR-144,550.0,95,2,1,10.2,5,44544.0,employed,22,22.0,50,80000,B,8,0.1157,1,2024-06-23
ACC-00002948,CUST-1002948,savings,2019-11-24,0,active,BR-167,605.0,47,2,0,5.0,6,32034.0,employed,61,8.8,60,80002,B,49,0.0556,0,
ACC-00002949,CUST-1002949,savings,2020-02-27,0,active,BR-126,680.0,76,5,0,6.3,5,55923.0,employed,8,12.5,33,90005,A,46,0.0336,0,
ACC-00002950,CUST-1002950,checking,2020-07-01,0,closed,BR-111,633.0,51,2,0,12.3,8,45608.0,employed,16,26.9,62,70043,C,42,0.0884,0,
ACC-00002951,CUST-1002951,savings,2022-04-04,0,dormant,,744.0,108,3,0,20.7,3,102289.0,employed,36,6.8,62,90071,A,21,0.0205,0,
ACC-00002952,CUST-1002952,credit_card,2019-10-05,17818,active,BR-121,739.0,72,2,1,4.7,4,79491.0,employed,34,10.4,55,90097,A,51,0.0317,0,
ACC-00002953,CUST-1002953,checking,2023-02-14,0,active,BR-167,732.0,31,5,0,48.0,9,92702.0,employed,18,5.4,44,90016,A,10,0.0241,0,
ACC-00002954,CUST-1002954,savings,2020-06-01,0,suspended,BR-139,680.0,13,1,0,19.8,6,36250.0,employed,18,5.3,28,80076,B,43,0.0418,0,
ACC-00002955,CUST-1002955,savings,2022-10-24,0,active,BR-125,582.0,55,1,0,36.4,2,,employed,13,10.0,79,90092,A,14,0.0537,0,
ACC-00002956,CUST-1002956,credit_card,2019-09-30,5807,active,BR-167,585.0,64,0,0,16.7,3,43469.0,employed,25,11.6,40,70075,C,51,0.0956,0,
ACC-00002957,CUST-1002957,checking,2023-12-02,0,active,BR-172,731.0,34,2,1,32.3,7,24286.0,employed,30,36.4,51,90043,A,1,0.0452,0,
ACC-00002958,CUST-1002958,credit_card,2022-08-11,37536,active,BR-110,763.0,29,1,0,23.7,4,54890.0,employed,54,9.6,49,80017,B,16,0.022,0,
ACC-00002959,CUST-1002959,checking,2021-06-13,0,active,,711.0,35,1,0,22.0,6,26120.0,self_employed,70,18.3,47,90018,A,31,0.0294,0,
ACC-00002960,CUST-1002960,savings,2019-07-02,0,active,BR-109,705.0,59,1,0,24.0,3,58240.0,employed,76,19.1,51,80044,B,54,0.0388,0,
ACC-00002961,CUST-1002961,checking,2022-10-17,0,active,,,44,2,0,56.3,2,66545.0,employed,22,4.4,57,80031,B,14,0.051,0,
ACC-00002962,CUST-1002962,loan,2019-05-20,18337,active,BR-125,646.0,72,1,2,25.0,7,15000.0,self_employed,24,35.2,52,90078,A,56,0.0981,0,
ACC-00002963,CUST-1002963,checking,2023-09-24,0,suspended,BR-139,663.0,36,4,0,24.8,4,40571.0,retired,51,4.2,80,80035,B,3,0.0434,0,
ACC-00002964,CUST-1002964,savings,2023-04-02,0,closed,BR-135,698.0,28,3,0,25.9,4,48736.0,employed,17,4.7,58,70006,C,9,0.0538,0,
ACC-00002965,CUST-1002965,checking,2020-08-26,0,closed,,664.0,23,1,0,59.9,3,67075.0,unemployed,0,13.6,80,80059,B,40,0.0517,0,
ACC-00002966,CUST-1002966,credit_card,2021-07-07,28394,active,BR-106,725.0,17,3,0,7.6,4,27173.0,employed,6,20.0,58,90053,A,30,0.0259,0,
ACC-00002967,CUST-1002967,checking,03/10/2021,0,dormant,BR-128,751.0,82,2,0,23.2,9,205987.0,employed,21,4.8,38,70089,C,34,0.036,0,
ACC-00002968,CUST-1002968,loan,2021-03-08,21348,closed,BR-146,673.0,59,0,0,6.0,7,118162.0,employed,10,7.4,51,80078,B,34,0.0402,0,
ACC-00002969,CUST-1002969,loan,2023-12-25,33649,active,BR-168,850.0,27,0,0,12.5,7,,employed,24,17.1,31,70080,C,0,0.0027,0,
ACC-00002970,CUST-1002970,savings,2023-10-01,0,dormant,BR-131,743.0,80,2,0,45.9,4,94645.0,employed,34,7.9,38,90084,A,3,0.0226,0,
ACC-00002971,CUST-1002971,checking,2020-09-14,0,active,BR-169,650.0,84,1,1,62.5,7,35863.0,employed,70,14.9,32,90002,A,40,0.0704,0,
ACC-00002972,CUST-1002972,loan,2023-01-08,7586,active,BR-191,683.0,24,2,0,47.8,3,23855.0,self_employed,14,20.1,79,80006,B,11,0.0478,0,
ACC-00002973,CUST-1002973,savngs,2021-08-21,0,dormant,BR-133,740.0,70,2,0,43.3,7,163901.0,employed,28,1.4,47,80007,B,28,0.0268,0,
ACC-00002974,CUST-1002974,savings,2019-08-14,0,active,BR-186,617.0,90,4,2,22.3,5,79407.0,self_employed,39,5.8,54,80005,B,53,0.1083,1,2024-03-02
ACC-00002975,CUST-1002975,savings,2020-05-13,0,active,BR-196,703.0,62,1,0,21.8,9,24477.0,retired,30,38.0,61,90000,A,44,0.0362,0,
ACC-00002976,CUST-1002976,checking,2022-12-06,0,active,BR-147,728.0,75,1,0,37.8,2,45756.0,employed,4,17.4,37,70099,C,13,0.0513,0,
ACC-00002977,CUST-1002977,checking,2020-09-29,0,active,,635.0,43,1,0,3.8,9,29753.0,employed,12,4.4,55,90020,A,39,0.0375,0,
ACC-00002978,CUST-1002978,savings,2022-10-25,0,closed,BR-156,850.0,60,3,2,30.8,8,22370.0,retired,10,2.9,51,80016,B,14,0.0031,0,
ACC-00002979,CUST-1002979,checking,2022-01-04,0,active,BR-122,622.0,42,0,1,23.2,5,107115.0,student,0,2.4,42,80048,B,24,0.0772,0,
ACC-00002980,CUST-1002980,credit_card,2020-04-28,20679,active,BR-142,663.0,50,1,0,38.3,7,146040.0,employed,51,6.6,48,90004,A,44,0.0369,0,
ACC-00002981,CUST-1002981,loan,2021-09-27,12358,closed,,656.0,157,6,2,21.4,8,61856.0,employed,58,5.4,49,70061,C,27,0.1352,0,
ACC-00002982,CUST-1002982,credit_card,2022-03-31,5146,active,BR-159,562.0,162,1,0,26.9,4,-122330.0,employed,48,20.4,80,90078,A,21,0.0614,0,
ACC-00002983,CUST-1002983,savings,2021-05-06,0,active,BR-156,613.0,40,3,0,11.3,3,182732.0,student,0,3.6,49,90095,A,32,0.0418,0,
ACC-00002984,CUST-1002984,credit_card,2022-02-20,44957,active,BR-137,747.0,61,0,0,27.6,8,,employed,28,12.5,80,80020,B,22,0.0268,0,
ACC-00002985,CUST-1002985,credit_card,2020-06-18,26057,suspended,BR-165,685.0,42,1,0,46.4,4,50411.0,employed,40,18.9,33,70089,C,43,0.0723,0,
ACC-00002986,CUST-1002986,savings,2023-08-06,0,active,BR-168,837.0,98,4,1,3.3,7,22350.0,employed,30,5.4,66,80006,B,4,0.0064,0,
ACC-00002987,CUST-1002987,checking,08/05/2021,0,active,BR-112,524.0,54,1,0,39.8,13,25280.0,employed,39,25.5,49,80029,B,29,0.0935,0,
ACC-00002988,CUST-1002988,checking,2022-07-26,0,active,BR-149,649.0,41,1,0,0.8,4,51779.0,employed,2,7.4,46,70055,C,17,0.0671,0,
ACC-00002989,CUST-1002989,savings,2019-08-12,0,active,BR-164,723.0,61,4,1,36.2,4,108077.0,employed,75,187.50396066945035,37,70074,C,53,0.0772,0,
ACC-00002990,CUST-1002990,checking,2022-12-15,0,active,BR-142,665.0,36,3,1,22.0,4,37389.0,employed,31,17.7,24,90027,A,12,0.0624,0,
ACC-00002991,CUST-1002991,checking,2021-06-28,0,active,,707.0,71,0,0,32.5,6,52510.0,employed,33,3.8,37,80008,B,30,0.0347,0,
ACC-00002992,CUST-1002992,savings,2019-11-17,0,dormant,BR-145,677.0,112,2,0,60.3,9,36541.0,employed,36,29.8,70,80095,B,50,0.0551,0,
ACC-00002993,CUST-1002993,checking,2021-05-26,0,active,BR-169,,41,1,0,34.2,7,36146.0,self_employed,35,22.5,80,80037,B,31,0.0637,0,
ACC-00002994,CUST-1002994,savings,2021-11-03,0,active,,704.0,66,0,1,22.3,6,46502.0,employed,49,22.2,74,70073,C,26,0.0897,1,2024-02-10
ACC-00002995,CUST-1002995,checking,2019-08-19,0,dormant,BR-146,802.0,61,4,0,56.8,7,51702.0,employed,5,6.2,49,90073,A,53,0.0109,0,
ACC-00002996,CUST-1002996,savings,2020-07-14,0,active,BR-162,713.0,79,1,0,11.5,3,18412.0,employed,13,32.3,22,80044,B,42,0.0429,0,
ACC-00002997,CUST-1002997,savings,2021-08-18,0,active,BR-194,759.0,18,0,0,18.4,6,18549.0,employed,19,43.5,80,90041,A,28,0.0237,0,
ACC-00002998,CUST-1002998,checking,2019-05-16,0,active,BR-152,614.0,31,2,1,75.5,3,137025.0,employed,39,4.8,65,90082,A,56,0.0749,0,
ACC-00002999,CUST-1002999,savings,2021-05-31,0,suspended,BR-113,711.0,118,0,0,46.2,6,112014.0,employed,19,3.6,72,80068,B,31,0.0344,0,
ACC-00003000,CUST-1003000,savings,2022-06-16,0,active,BR-102,796.0,80,0,1,8.6,5,52448.0,retired,67,4.6,43,80000,B,18,0.0196,0,
ACC-00003001,CUST-1003001,loan,2021-01-03,17807,active,BR-196,,35,2,0,63.5,8,75151.0,employed,39,9.0,33,80056,B,36,0.0413,1,2024-02-19
ACC-00003002,CUST-1003002,credit_card,2023-12-06,26592,active,BR-102,751.0,65,3,0,35.7,6,79838.0,self_employed,42,9.2,60,90059,A,0,0.0205,0,
ACC-00003003,CUST-1003003,checking,2021-09-08,0,active,BR-135,800.0,105,3,0,22.9,5,83862.0,employed,20,12.9,32,90004,A,28,0.0114,0,
ACC-00003004,CUST-1003004,credit_card,2023-06-02,11330,active,BR-111,701.0,33,2,0,20.3,4,19726.0,employed,24,35.2,29,80014,B,7,0.0472,0,
ACC-00003005,CUST-1003005,savings,2019-12-13,0,active,BR-127,509.0,14,1,0,26.8,7,38270.0,self_employed,51,17.8,30,90028,A,49,0.0744,0,
ACC-00003006,CUST-1003006,credit_card,2020-04-24,31065,active,,656.0,30,4,1,25.5,7,26021.0,employed,46,21.1,31,70085,C,44,0.1231,0,
ACC-00003007,CUST-1003007,credit_card,2023-06-16,29691,active,BR-103,609.0,80,2,1,39.9,6,51139.0,employed,41,13.1,64,90010,A,6,0.0753,0,
ACC-00003008,CUST-1003008,checking,2020-12-03,0,active,BR-137,600.0,29,0,0,28.5,6,72218.0,employed,36,10.4,39,80026,B,37,0.0619,0,
ACC-00003009,CUST-1003009,checking,2020-07-28,0,active,BR-199,667.0,57,0,0,56.7,4,69499.0,retired,37,27.0,80,80009,B,41,0.0564,0,
ACC-00003010,CUST-1003010,loan,2019-07-17,49977,dormant,BR-137,580.0,90,3,1,68.4,0,151656.0,employed,73,8.1,80,70077,C,54,0.1392,1,2024-08-14
ACC-00003011,CUST-1003011,credit_card,2020-01-03,6601,active,BR-175,667.0,9,1,0,42.4,5,107331.0,employed,78,0.7,36,90079,A,48,0.0352,0,
ACC-00003012,CUST-1003012,checking,2022-03-22,0,active,,741.0,157,0,0,36.0,5,94831.0,self_employed,57,7.7,80,80059,B,21,0.0277,0,
ACC-00003013,CUST-1003013,checking,2020-10-11,0,closed,BR-127,639.0,87,1,0,64.6,1,75189.0,unemployed,0,4.2,42,90043,A,39,0.0434,0,
ACC-00003014,CUST-1003014,savings,2022-06-23,0,active,BR-111,808.0,46,0,0,16.6,6,35890.0,employed,6,40.2,54,80055,B,18,0.0144,0,
ACC-00003015,CUST-1003015,checking,2020-06-04,0,active,,,42,2,0,23.1,4,187800.0,self_employed,4,2.4,30,90065,A,43,0.0184,0,
ACC-00003016,CUST-1003016,checking,2019-12-26,0,active,BR-123,673.0,29,0,1,68.3,4,50882.0,employed,71,14.5,49,90069,A,48,0.0609,0,
ACC-00003017,CUST-1003017,loan,2019-04-29,31179,active,BR-154,742.0,103,2,0,4.5,2,104281.0,self_employed,29,8.3,36,80024,B,56,0.0257,0,
ACC-00003018,CUST-1003018,savings,2022-08-18,0,active,BR-138,774.0,71,2,0,41.1,3,21335.0,employed,14,4.3,80,80004,B,16,0.0194,0,
ACC-00003019,CUST-1003019,savings,2020-07-01,0,dormant,BR-182,702.0,70,1,0,28.6,5,101588.0,self_employed,22,9.9,57,90077,A,42,0.0296,0,
ACC-00003020,CUST-1003020,savings,2020-06-18,0,active,BR-146,614.0,44,2,0,30.7,6,29424.0,employed,51,38.9,80,80018,B,43,0.0737,1,2024-07-29
ACC-00003021,CUST-1003021,checking,2021-11-27,0,active,BR-191,654.0,34,1,0,44.1,5,39300.0,employed,30,34.7,53,90011,A,25,0.0495,0,
ACC-00003022,CUST-1003022,checking,2020-01-09,0,active,BR-150,775.0,49,0,1,6.1,5,99119.0,retired,30,5.0,30,70058,C,48,0.0414,0,
ACC-00003023,CUST-1003023,loan,2022-04-01,5169,active,BR-164,722.0,59,3,1,38.4,6,53492.0,employed,59,20.2,35,90071,A,21,0.0445,0,
ACC-00003024,CUST-1003024,loan,2022-12-04,39208,active,BR-102,804.0,90,0,0,18.0,8,78125.0,employed,86,18.6,40,90040,A,13,0.0106,0,
ACC-00003025,CUST-1003025,savings,2019-11-02,0,active,BR-174,602.0,57,3,0,43.5,5,42600.0,employed,47,34.9,19,80012,B,50,0.0859,0,
ACC-00003026,CUST-1003026,credit_card,2022-05-17,45397,active,,784.0,48,4,0,18.6,6,93338.0,employed,37,7.8,42,70050,C,19,0.0249,0,
ACC-00003027,CUST-1003027,savings,2019-07-18,0,active,BR-184,827.0,41,2,0,39.7,4,83175.0,self_employed,55,149.28071298372168,65,80098,B,54,0.0074,0,
ACC-00003028,CUST-1003028,loan,2022-07-22,27188,active,BR-106,746.0,17,0,0,46.2,4,129552.0,self_employed,43,3.9,58,90082,A,17,0.021,0,
ACC-00003029,CUST-1003029,credit_card,2021-06-17,1342,closed,BR-112,679.0,17,2,0,31.7,1,37828.0,self_employed,95,14.6,43,90040,A,30,0.0357,0,
ACC-00003030,CUST-1003030,credit_card,2022-12-01,38174,active,,850.0,11,1,0,50.3,5,295609.0,unemployed,0,8.4,22,90063,A,13,0.0015,0,
ACC-00003031,CUST-1003031,checking,2021-06-17,0,active,BR-155,670.0,38,2,0,45.1,8,16661.0,self_employed,34,30.8,46,70044,C,30,0.0832,0,
ACC-00003032,CUST-1003032,checking,2021-03-04,0,dormant,BR-164,676.0,32,0,0,66.8,3,50108.0,employed,4,30.0,31,90026,A,34,0.0472,0,
ACC-00003033,CUST-1003033,savings,2023-02-18,0,suspended,BR-153,850.0,77,3,0,15.9,3,37067.0,employed,30,22.6,74,80089,B,10,0.0018,0,
ACC-00003034,CUST-1003034,loan,2020-08-28,30473,active,BR-129,824.0,28,2,0,37.0,3,38751.0,retired,4,12.3,74,90040,A,40,0.0066,0,
ACC-00003035,CUST-1003035,loan,2023-01-02,49443,active,BR-154,698.0,54,3,0,21.9,4,92111.0,self_employed,21,4.4,44,90023,A,12,0.0283,0,
ACC-00003036,CUST-1003036,savings,2022-01-03,0,active,BR-108,657.0,86,1,1,27.0,3,61767.0,employed,75,19.6,57,90023,A,24,0.062,0,
ACC-00003037,CUST-1003037,checking,2019-01-09,0,active,BR-120,790.0,120,4,1,22.0,4,18987.0,self_employed,66,38.3,42,90077,A,60,0.0237,0,
ACC-00003038,CUST-1003038,checking,2023-08-09,0,active,BR-125,716.0,103,2,0,39.8,7,19987.0,self_employed,95,30.0,30,80016,B,4,0.0431,0,
ACC-00003039,CUST-1003039,savings,2019-05-07,0,suspended,BR-122,807.0,23,3,0,71.0,4,-77628.0,employed,45,2.7,47,70079,C,56,0.0187,1,2024-08-13
ACC-00003040,CUST-1003040,checking,2023-07-26,0,closed,BR-165,739.0,47,2,0,20.5,4,18321.0,self_employed,14,31.4,65,80044,B,5,0.0329,0,
ACC-00003041,CUST-1003041,checking,2023-09-09,0,active,BR-178,706.0,31,1,0,23.6,6,29861.0,employed,22,7.7,62,70002,C,3,0.0522,0,
ACC-00003042,CUST-1003042,credit_card,2019-12-30,27821,active,BR-173,746.0,24,1,2,38.9,6,58426.0,employed,39,17.1,35,90043,A,48,0.0476,0,
ACC-00003043,CUST-1003043,checking,08/22/2021,0,active,BR-165,594.0,28,3,0,31.3,4,52906.0,employed,23,11.2,41,80051,B,28,0.0639,0,
ACC-00003044,CUST-1003044,checking,2019-02-18,0,active,BR-177,709.0,14,1,0,12.2,2,54247.0,employed,49,7.1,66,80012,B,59,0.0328,0,
ACC-00003045,CUST-1003045,savings,02/20/2019,0,active,BR-163,697.0,94,1,0,21.3,3,63684.0,student,0,12.5,49,80045,B,59,0.0383,0,
ACC-00003046,CUST-1003046,savings,2023-07-10,0,active,BR-184,666.0,82,1,0,27.6,1,37491.0,employed,159,45.0,28,80086,B,5,0.0635,0,
ACC-00003047,CUST-1003047,checking,2020-06-18,0,active,BR-196,676.0,57,0,0,50.0,3,22710.0,employed,15,36.0,31,70082,C,43,0.0887,0,
ACC-00003048,CUST-1003048,savings,2020-12-07,0,active,BR-130,459.0,46,3,0,15.7,1,48859.0,employed,45,11.3,53,80057,B,37,0.0927,0,
ACC-00003049,CUST-1003049,savings,2021-06-27,0,closed,BR-154,787.0,24,1,0,23.7,6,25283.0,unemployed,0,24.9,42,80057,B,30,0.0187,0,
ACC-00003050,CUST-1003050,loan,2023-11-18,8037,active,BR-175,662.0,57,3,0,16.6,4,36626.0,self_employed,33,15.5,38,90068,A,1,0.0382,0,
ACC-00003051,CUST-1003051,checking,2023-09-23,0,active,BR-184,669.0,84,1,0,44.9,3,39428.0,student,0,2.9,52,90025,A,3,0.0351,0,
ACC-00003052,CUST-1003052,checking,2021-12-20,0,suspended,BR-158,697.0,35,0,0,11.8,2,63743.0,student,0,16.5,78,70002,C,24,0.0579,0,
ACC-00003053,CUST-1003053,checking,2023-12-06,0,active,BR-157,500.0,66,2,0,36.0,4,15000.0,employed,12,10.1,63,90034,A,0,0.0696,0,
ACC-00003054,CUST-1003054,checking,2022-11-13,0,active,BR-142,781.0,12,3,1,24.6,5,97595.0,self_employed,66,6.5,50,70082,C,13,0.0391,0,
ACC-00003055,CUST-1003055,savings,2019-04-28,0,closed,BR-160,598.0,78,2,0,36.3,6,44124.0,unemployed,0,13.8,35,90049,A,56,0.0536,0,
ACC-00003056,CUST-1003056,loan,2023-10-19,48505,active,BR-125,673.0,67,4,1,11.0,5,35355.0,retired,10,21.8,59,90034,A,2,0.0555,0,
