account_id,customer_id,account_type,open_date,credit_limit,status,branch_code,fico_score,credit_history_months,num_inquiries_6mo,num_delinquencies_24mo,credit_utilization_pct,num_active_credit_lines,annual_income,employment_status,employment_tenure_months,debt_to_income_ratio,age,zip_code,region,account_tenure_months,default_probability,defaulted,default_date,feat_avg_balance,feat_balance_std,feat_min_balance,feat_max_balance,feat_avg_ledger_balance,feat_total_overdrafts,feat_avg_monthly_overdrafts,feat_balance_trend,feat_num_transactions,feat_avg_transaction_amount,feat_transaction_amount_std,feat_total_transaction_volume,feat_num_debits,feat_total_debits,feat_num_credits,feat_total_credits,feat_credit_to_debit_ratio,feat_transactions_per_month,feat_spending_entertainment,feat_spending_fuel,feat_spending_grocery,feat_spending_healthcare,feat_spending_restaurant,feat_spending_retail,feat_spending_travel,feat_spending_utilities,feat_discretionary_spending,feat_essential_spending,feat_discretionary_ratio,feat_channel_atm,feat_channel_branch,feat_channel_mobile,feat_channel_online,feat_channel_phone,feat_digital_channel_pct,feat_num_txn_3mo,feat_avg_balance_3mo,feat_num_txn_6mo,feat_avg_balance_6mo,feat_num_txn_12mo,feat_avg_balance_12mo,feat_txn_trend,feat_balance_trend_3mo_vs_12mo,feat_days_since_last_txn
ACC-00002641,CUST-1002641,credit_card,2021-08-02,41172,dormant,BR-179,705.0,71,3,0,6.8,4,36664.0,employed,10,11.1,50,70026,C,29,0.0517,0,,-3711.233793103448,621.0379736573152,-5124.01,-2624.19,-3668.938620689655,0,0.0,-424.7119230769226,3.0,-69.44333333333333,71.61919458729854,-208.33,3.0,-208.33,0.0,0.0,0.0,0.1034482758620689,0.0,0.0,0.0,62.62,144.23,0.0,0.0,1.48,144.23,64.1,0.6923150770412326,0.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.0,-4092.01,1.0,-3824.653333333333,3.0,-3503.6541666666667,-0.4285714285714285,-0.1678784283280446,154.0
ACC-00002643,CUST-1002643,loan,2022-05-25,35534,active,BR-107,591.0,66,2,0,20.7,7,15476.0,employed,38,54.7,56,80018,B,19,0.0874,0,,-11579.5245,667.0690750193013,-12583.4,-10497.1,-11541.3975,0,0.0,-188.9750980392164,8.0,-33.0075,98.67970868999797,-264.06,7.0,-353.19,1.0,89.13,0.2523570882527818,0.4210526315789473,15.28,10.41,0.0,259.17,32.7,8.61,0.0,27.02,56.59,286.19,0.1650913122119143,3.0,1.0,2.0,1.0,0.0,0.4285714285714285,2.0,-11740.153333333334,3.0,-11542.926666666666,5.0,-11805.159166666666,0.3333333333333333,0.0055060949471924,27.0
ACC-00002644,CUST-1002644,credit_card,2021-08-25,7289,active,BR-132,689.0,100,0,0,23.0,7,112712.0,employed,6,6.0,38,90003,A,28,0.0307,0,,471.4175862068965,816.4316254970912,-922.31,1842.39,497.688275862069,0,0.0,805.4665384615384,7.0,-41.747142857142855,63.75027234302237,-292.23,7.0,-292.23,0.0,0.0,0.0,0.25,106.18,4.27,0.0,0.0,0.0,0.0,177.51999999999998,0.0,283.7,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1193.56,1.0,1269.2133333333334,4.0,1272.13,0.0,-0.0617140433419995,76.0
ACC-00002645,CUST-1002645,credit_card,2019-10-02,36170,active,BR-110,774.0,89,2,0,34.1,5,21926.0,employed,16,18.1,77,70014,C,51,0.0324,0,,-4217.209607843138,1173.364008532665,-6468.03,-1746.84,-4186.618431372549,0,0.0,1344.8270833333336,14.0,-29.585714285714285,72.39696123183899,-414.2,10.0,-528.8199999999999,4.0,114.62,0.2167467191104723,0.2745098039215686,0.0,0.0,75.51,0.0,46.84,253.76,116.2,26.02,416.8,101.53,0.8041209268226804,1.0,0.0,5.0,3.0,0.0,0.8888888888888888,0.0,-2951.49,1.0,-3457.6633333333334,4.0,-3871.0458333333336,-0.5,0.2374857821715696,179.0
ACC-00002646,CUST-1002646,checking,2019-02-12,0,closed,BR-179,680.0,28,2,1,41.2,5,27257.0,self_employed,26,57.1,43,70014,C,59,0.1392,0,,5691.907627118644,2379.793173567053,641.9,8579.66,5710.453898305085,0,0.0,-4983.249880952381,1.0,-14.54,0.0,-14.54,1.0,-14.54,0.0,0.0,0.0,0.0169491525423728,0.0,14.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,962.0433333333334,0.0,1090.1966666666667,0.0,1721.8808333333334,0.0,-0.4410273103624404,1661.0
ACC-00002647,CUST-1002647,credit_card,2021-01-05,41160,active,BR-178,682.0,51,3,1,45.8,7,106902.0,self_employed,5,2.0,72,90004,A,36,0.0487,0,,1643.0441666666666,1747.9052517936595,-1376.53,4104.87,1657.978611111111,0,0.0,2222.468181818182,8.0,-15.115000000000007,149.89259516638668,-120.92000000000009,6.0,-392.14,2.0,271.22,0.6916407405518435,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,7.54,60.03,301.97,67.57000000000001,301.97,0.1828489473399361,0.0,1.0,1.0,3.0,0.0,0.8,0.0,3680.306666666667,0.0,3409.975,1.0,3365.8158333333336,-0.2,0.0934089801466717,343.0
ACC-00002650,CUST-1002650,checking,2022-03-02,0,active,BR-164,647.0,157,3,0,36.9,6,214289.0,retired,68,3.0,80,70084,C,22,0.072,0,,1595.1,854.5310878682726,236.16,2964.95,1612.2945454545456,0,0.0,239.7575438596491,10.0,-11.163,90.27682427462273,-111.63,8.0,-404.99,2.0,293.36,0.7243635645324576,0.4545454545454545,33.31,70.62,0.0,48.08,108.51,20.28,0.0,0.0,162.1,48.08,0.7712436958797221,0.0,1.0,2.0,2.0,1.0,0.6666666666666666,1.0,1802.1633333333327,1.0,1964.3333333333333,7.0,2004.8566666666663,-0.2727272727272727,-0.1010507563684344,53.0
ACC-00002651,CUST-1002651,credit_card,2022-11-06,44007,active,BR-120,708.0,81,2,1,48.2,3,34213.0,employed,24,35.4,61,70058,C,14,0.1038,0,,-3624.537857142857,510.6335737881621,-4606.25,-2392.31,-3599.9500000000003,0,0.0,-453.7978787878783,13.0,3.0553846153846176,46.42994249680275,39.72000000000003,10.0,-162.4,3.0,202.12,1.244581280788177,0.9285714285714286,2.81,0.0,36.01,4.38,16.63,20.13,0.0,0.0,39.56999999999999,40.39,0.494872436218109,1.0,1.0,4.0,1.0,0.0,0.7142857142857143,2.0,-3981.093333333333,3.0,-3800.513333333334,12.0,-3639.0483333333336,-0.25,-0.0939671588609855,15.0
ACC-00002652,CUST-1002652,credit_card,2020-01-02,41962,active,BR-114,724.0,48,4,3,26.3,2,20696.0,employed,6,38.6,28,90026,A,48,0.0843,0,,-671.9779166666666,1874.966241456048,-4290.47,2054.97,-643.374375,0,0.0,1827.539111111111,12.0,-72.21333333333334,190.57523526673052,-866.5600000000001,10.0,-1203.86,2.0,337.3,0.2801820809728705,0.25,526.72,41.6,28.94,0.43,37.98,568.19,0.0,0.0,1132.89,29.37,0.9747302668938104,2.0,1.0,2.0,3.0,2.0,0.5,0.0,1041.34,0.0,1216.7833333333333,1.0,1058.9983333333332,-0.2,-0.0166588312245773,348.0
ACC-00002654,CUST-1002654,savings,2022-07-05,0,closed,BR-183,711.0,84,1,1,18.2,3,79391.0,employed,29,8.8,34,70005,C,18,0.0776,0,,6583.829444444444,1162.672998398757,5068.15,8700.83,6616.812777777778,0,0.0,-854.9353333333329,1.0,-45.49,0.0,-45.49,1.0,-45.49,0.0,0.0,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5871.383333333334,0.0,5515.343333333333,1.0,5997.145833333333,-0.2,-0.0209668960199504,265.0
ACC-00002655,CUST-1002655,checking,2022-07-13,0,active,BR-159,850.0,31,1,0,19.9,6,43080.0,student,0,7.4,36,90078,A,17,0.0013,0,,7312.912222222221,711.7757557773505,6455.63,8730.46,7339.227222222222,0,0.0,1516.797333333333,10.0,-28.353,270.3912983087864,-283.53000000000003,8.0,-990.1,2.0,706.5699999999999,0.7136349863650135,0.5882352941176471,557.9499999999999,0.0,14.83,0.0,0.0,0.0,47.72,0.0,605.67,14.83,0.9760999194198228,0.0,0.0,5.0,2.0,0.0,1.0,1.0,8576.91,2.0,7971.681666666666,7.0,7358.0325,-0.2727272727272727,0.1656301286887915,21.0
ACC-00002659,CUST-1002659,credit_card,2019-09-20,2305,active,BR-176,544.0,101,1,1,43.2,7,29881.0,employed,60,27.1,47,80068,B,52,0.1347,0,,-1592.6384615384616,744.15754333573,-2305.0,224.38,-1574.0553846153848,0,0.0,-186.0661224489795,6.0,-78.435,106.28202101014077,-470.61,5.0,-485.07,1.0,14.46,0.0298101304966293,0.1153846153846153,103.84,0.0,0.0,0.0,0.0,0.0,35.71,283.29,139.55,283.29,0.3300302714974931,0.0,2.0,0.0,2.0,0.0,0.5,1.0,-1767.97,1.0,-2036.485,2.0,-1957.6033333333332,0.3333333333333333,0.0968206936575553,73.0
ACC-00002660,CUST-1002660,loan,2019-05-24,49744,active,BR-197,676.0,45,0,0,27.1,1,35219.0,employed,29,25.7,65,90095,A,56,0.0393,0,,-31475.803392857146,1126.948946944439,-32940.37,-28901.12,-31441.388214285715,0,0.0,-71.77855345911667,5.0,-810.2819999999999,1545.303499533344,-4051.41,5.0,-4051.41,0.0,0.0,0.0,0.0892857142857142,0.0,0.0,6.47,3750.35,207.29,0.0,0.0,87.3,207.29,3844.12,0.0511649030831241,1.0,0.0,3.0,1.0,0.0,0.8,0.0,-31543.736666666664,2.0,-31728.075,3.0,-32012.084166666667,-0.4285714285714285,0.0146298775076368,108.0
ACC-00002661,CUST-1002661,chekcing,2022-02-07,0,closed,BR-169,768.0,72,2,0,41.4,5,41438.0,employed,25,23.3,47,80075,B,23,0.0247,0,,3806.347826086957,916.7665926006988,2074.42,5350.31,3843.788695652174,0,0.0,-15.921166666666522,3.0,-8.933333333333332,69.45567387430154,-26.8,1.0,-84.41,2.0,57.61,0.6825020732140742,0.1304347826086956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3792.5033333333336,0.0,3737.3333333333335,1.0,3813.2708333333335,-0.2,-0.0054446841630936,262.0
ACC-00002662,CUST-1002662,savings,2020-09-02,0,active,BR-126,651.0,12,1,0,22.7,4,87302.0,employed,82,5.1,44,70008,C,40,0.0693,0,,5414.95225,689.0386795011251,4426.11,7030.66,5435.461499999999,0,0.0,-370.3303603603599,13.0,-60.22846153846153,232.40947706745783,-782.9699999999999,10.0,-1392.97,3.0,610.0,0.4379132357480778,0.325,0.0,16.01,471.95,0.0,35.96,0.0,386.89,174.16,422.85,646.11,0.3955713964975302,3.0,0.0,0.0,2.0,1.0,0.3333333333333333,0.0,5072.3966666666665,2.0,5249.2733333333335,8.0,5089.68,-0.6666666666666666,-0.003395093255387,137.0
ACC-00002664,CUST-1002664,credit_card,2019-05-28,49741,closed,BR-155,779.0,29,2,2,68.4,8,62775.0,employed,30,9.3,63,80039,B,55,0.0411,0,,-3581.025,958.1628863725718,-5391.32,-1725.01,-3555.908571428572,0,0.0,-1331.88251572327,3.0,89.95666666666665,225.669877771344,269.86999999999995,2.0,-79.72,1.0,349.59,4.385223281485198,0.0545454545454545,0.0,0.0,59.09,0.0,0.0,0.0,0.0,0.0,0.0,59.09,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-4841.556666666666,0.0,-4689.8983333333335,1.0,-3958.146666666667,-0.2,-0.2231314155238837,306.0
ACC-00002666,CUST-1002666,checking,2022-03-01,0,active,BR-160,683.0,53,1,1,21.5,6,21294.0,employed,54,24.7,41,90019,A,22,0.0554,0,,4892.457727272727,1227.2672380301728,3025.91,6891.07,4920.772272727273,0,0.0,914.5156140350872,15.0,2.457333333333338,194.4909840902168,36.86000000000007,8.0,-837.3499999999999,7.0,874.21,1.0440198244461696,0.6818181818181818,0.0,139.22,0.0,0.0,17.88,0.0,0.0,361.77,17.88,361.77,0.047096009482418,1.0,1.0,2.0,1.0,0.0,0.6,1.0,5682.266666666666,3.0,6172.653333333333,7.0,5765.93,-0.2727272727272727,-0.0145074300075315,41.0
ACC-00002667,CUST-1002667,credit_card,2019-04-07,22797,active,BR-115,831.0,66,1,0,16.0,6,79253.0,employed,43,11.8,29,90040,A,57,0.0051,0,,573.8931578947369,3095.0855562240918,-4242.63,6017.92,608.7033333333333,0,0.0,5239.538703703704,11.0,-95.32,169.36257697614312,-1048.52,9.0,-1089.0,2.0,40.48,0.0371717171717171,0.1929824561403508,9.47,505.38,0.0,0.0,12.27,1.1,29.72,0.0,52.56,0.0,1.0,0.0,2.0,3.0,3.0,0.0,0.75,1.0,5537.666666666667,2.0,5141.283333333334,5.0,4509.255,-0.1111111111111111,0.2280163021085652,25.0
ACC-00002668,CUST-1002668,savings,2021-05-16,0,active,BR-177,850.0,52,1,1,11.0,7,61971.0,retired,52,9.0,37,80058,B,32,0.0024,0,,2402.063125,657.8495972457315,1205.75,4185.19,2417.3759375,0,0.0,-627.2954022988504,12.0,-57.1075,167.73729211451186,-685.29,8.0,-822.02,4.0,136.73,0.1663341524537115,0.375,19.63,0.0,0.0,10.23,1.89,80.24,13.27,0.0,115.03,10.23,0.9183298738623662,1.0,0.0,2.0,3.0,0.0,0.8333333333333334,2.0,1833.5766666666664,2.0,1981.795,3.0,2207.5,0.7142857142857143,-0.1693109953965738,9.0
ACC-00002669,CUST-1002669,checking,2019-08-05,0,closed,BR-127,832.0,44,1,0,28.6,7,92297.0,employed,5,13.7,80,70012,C,53,0.0092,0,,645.5190566037736,656.9101322545637,-735.63,2443.23,668.7924528301887,24,0.4528301886792453,-710.5205333333333,4.0,-50.1575,61.06658190041424,-200.63,3.0,-214.98,1.0,14.35,0.0667503953856172,0.0754716981132075,109.22,0.0,0.0,10.91,0.0,0.0,0.0,0.0,109.22,10.91,0.9091817198035462,0.0,0.0,0.0,2.0,0.0,1.0,0.0,-24.78333333333333,2.0,290.01000000000005,2.0,314.225,-0.3333333333333333,-1.075448753535834,95.0
ACC-00002670,CUST-1002670,credit_card,2022-06-25,21911,active,BR-195,649.0,83,2,0,36.7,5,89727.0,retired,81,8.4,53,80047,B,18,0.05,0,,-242.37947368421047,1052.973900470439,-1647.03,2291.7,-212.8210526315789,0,0.0,2244.235833333333,8.0,29.15375,77.21968511748061,233.23,5.0,-55.69,3.0,288.92,5.188005027832645,0.4444444444444444,24.09,5.26,1.82,0.0,0.0,16.41,0.0,8.11,40.5,9.93,0.8030933967876264,0.0,0.0,2.0,2.0,1.0,0.8,2.0,1647.503333333333,4.0,860.4200000000001,7.0,319.47,0.0909090909090909,4.144017640756806,7.0
ACC-00002671,CUST-1002671,loan,2020-03-10,45632,dormant,BR-138,822.0,77,0,0,25.3,6,45219.0,retired,24,23.3,38,80017,B,46,0.0094,0,,-30489.084782608694,1131.5348781735752,-32089.02,-26962.28,-30461.20413043478,0,0.0,-148.57488372093212,1.0,58.57,0.0,58.57,0.0,0.0,1.0,58.57,0.0,0.0217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30627.97,1.0,-30996.11,1.0,-30722.860833333336,-0.2,0.0030885061564393,153.0
ACC-00002672,CUST-1002672,credit_card,2019-10-16,25752,active,BR-130,736.0,10,0,0,5.8,10,48272.0,retired,22,10.2,44,80019,B,51,0.0271,0,,-1125.112745098039,1539.128552342628,-4477.81,1129.65,-1094.3994117647055,0,0.0,-3368.2460416666663,5.0,-27.186,78.39076016980573,-135.93,3.0,-172.62,2.0,36.69,0.2125477928397636,0.0980392156862745,0.0,164.74,0.0,0.0,0.0,6.1,0.0,0.0,6.1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,-4295.2266666666665,0.0,-3653.005000000001,1.0,-2505.638333333334,-0.2,-0.7139395857532961,206.0
ACC-00002673,CUST-1002673,loan,2022-08-07,14805,suspended,BR-185,504.0,77,3,0,21.9,10,71763.0,unemployed,0,8.2,54,80031,B,17,0.0814,0,,-19524.48647058824,512.7394032052388,-20282.41,-18330.07,-19512.135294117645,0,0.0,398.831904761908,10.0,13.597999999999995,143.39801841184712,135.97999999999996,7.0,-407.28,3.0,543.26,1.333873502258888,0.5882352941176471,0.0,0.0,162.99,108.63,32.12,0.0,20.78,69.49000000000001,52.9,341.11,0.1342605517626456,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.0,-19196.036666666667,3.0,-19499.191666666666,6.0,-19531.39583333333,-0.6,0.0171693820629189,99.0
ACC-00002674,CUST-1002674,loan,2021-11-23,19230,active,BR-119,830.0,49,1,1,26.6,6,37992.0,unemployed,0,4.5,51,80026,B,25,0.0091,0,,-34284.44423076923,573.4249780131543,-35584.5,-33271.58,-34262.816538461535,0,0.0,-604.0543478260806,12.0,-27.72833333333333,57.474853130949725,-332.74,11.0,-444.06,1.0,111.32,0.2506868441201639,0.48,0.0,0.0,0.0,25.32,41.93,82.13,165.36,106.33,289.42,131.65,0.687344147053934,1.0,0.0,2.0,5.0,2.0,0.7,1.0,-34818.8,4.0,-34808.318333333336,5.0,-34754.605,-0.1111111111111111,-0.0018470402112117,11.0
ACC-00002675,CUST-1002675,checking,2019-11-18,0,active,BR-105,650.0,184,1,0,61.5,3,38192.0,employed,56,10.3,38,90055,A,50,0.0437,0,,3737.3956,1049.175306608277,1783.27,5884.47,3762.0268,0,0.0,2140.086241134752,11.0,-51.82000000000001,159.10387996526046,-570.0200000000001,8.0,-660.5,3.0,90.48,0.1369871309613929,0.22,0.0,0.0,0.0,0.0,33.21,0.0,46.120000000000005,527.8000000000001,79.33000000000001,527.8000000000001,0.1306639434717441,1.0,0.0,1.0,3.0,1.0,0.6666666666666666,3.0,5749.076666666667,3.0,5565.546666666666,3.0,4872.581666666667,1.2857142857142858,0.179846170629472,74.0
ACC-00002676,CUST-1002676,savings,2020-01-25,0,active,BR-143,738.0,34,3,0,41.1,8,74039.0,student,0,13.4,37,90021,A,47,0.0246,0,,1344.5210416666666,1141.8024874606083,-457.32,4120.64,1365.0427083333334,11,0.2291666666666666,-277.7255555555555,4.0,-17.9575,13.46140749203688,-71.83,4.0,-71.83,0.0,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,43.97,0.0,0.0,43.97,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,1084.1533333333334,1.0,913.08,1.0,898.8716666666666,0.6,0.2058978780307565,11.0
ACC-00002677,CUST-1002677,savings,2022-10-20,0,active,BR-187,657.0,34,1,0,41.4,4,35676.0,self_employed,33,18.1,61,80054,B,14,0.0531,0,,9001.436,430.9085204674292,8227.78,9622.78,9019.763333333334,0,0.0,289.40500000000065,4.0,-71.49000000000001,93.11370361015612,-285.96000000000004,4.0,-285.96000000000004,0.0,0.0,0.0,0.2857142857142857,22.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.28,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9232.96,3.0,9136.411666666669,4.0,9135.81,-0.5,0.0106328138595419,101.0
ACC-00002678,CUST-1002678,credit_card,2021-05-03,22400,active,BR-111,690.0,38,2,0,36.6,4,49722.0,self_employed,30,22.7,80,70098,C,32,0.0682,0,,-1778.3140625,2169.9158666979424,-4352.49,1446.29,-1754.8253125,0,0.0,2355.9658620689656,6.0,8.825000000000001,25.958029778856485,52.95,4.0,-24.31,2.0,77.26,3.1781160016454137,0.1875,0.0,0.0,0.0,0.0,1.72,5.82,6.1,10.67,13.64,10.67,0.5610859728506787,1.0,1.0,1.0,1.0,0.0,0.5,1.0,356.78000000000003,2.0,862.0766666666667,2.0,750.0283333333333,0.3333333333333333,-0.5236131792630992,79.0
ACC-00002679,CUST-1002679,savings,2022-09-22,0,active,,753.0,33,1,0,42.0,3,37647.0,employed,9,8.5,41,80073,B,15,0.0254,0,,5412.81125,556.0575783480821,4444.31,6367.65,5445.8375,0,0.0,825.7256410256414,3.0,90.77333333333333,98.0427122907834,272.32,1.0,-20.32,2.0,292.64,14.401574803149606,0.2,0.0,0.0,0.0,20.32,0.0,0.0,0.0,0.0,0.0,20.32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6083.713333333333,2.0,5979.758333333334,2.0,5631.2891666666665,0.3333333333333333,0.0803268712381155,24.0
ACC-00002680,CUST-1002680,savings,2019-02-18,0,active,BR-135,757.0,37,1,0,49.2,3,49896.0,employed,28,15.8,35,90094,A,59,0.0218,0,,391.04050847457626,1013.3082515758994,-1000.0,3012.83,421.0440677966101,54,0.9152542372881356,2402.6094047619044,10.0,-55.425,124.89167139298492,-554.25,8.0,-590.62,2.0,36.37,0.0615793572855643,0.1694915254237288,0.0,103.68,0.0,401.48,0.0,0.0,0.0,8.47,0.0,409.9500000000001,0.0,0.0,1.0,2.0,4.0,0.0,0.8571428571428571,1.0,2671.483333333333,1.0,2251.8216666666667,4.0,1211.6408333333331,0.0,1.2038539853446577,41.0
ACC-00002681,CUST-1002681,checking,2021-08-02,0,suspended,BR-147,613.0,42,2,0,24.4,6,53079.0,unemployed,0,12.9,62,90062,A,29,0.0473,0,,2502.052413793104,1395.4483846078576,788.58,5034.82,2528.781724137931,0,0.0,723.9153846153845,7.0,-53.0,88.13576988563345,-371.0,6.0,-402.92,1.0,31.92,0.079221681723419,0.2413793103448276,7.73,0.0,36.58,337.79,6.27,0.0,0.0,0.0,14.0,374.37,0.036048098462806,3.0,0.0,1.0,1.0,0.0,0.4,0.0,3151.08,0.0,2548.695,3.0,2023.3941666666667,-0.4285714285714285,0.5570485490926709,312.0
ACC-00002682,CUST-1002682,savings,2022-12-01,0,active,BR-102,770.0,35,2,0,20.6,5,24904.0,employed,34,37.5,45,80019,B,13,0.0254,0,,6889.924615384616,361.08936762283184,6264.72,7477.08,6923.307692307692,0,0.0,437.422333333333,6.0,38.46833333333334,117.98573768327536,230.81000000000003,3.0,-121.56,3.0,352.37,2.8987331358999677,0.4615384615384615,0.0,0.0,0.0,0.0,0.0,77.48,0.0,0.0,77.48,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,7226.403333333333,5.0,7085.026666666668,5.0,6883.313333333334,-0.1111111111111111,0.0498364881706911,23.0
ACC-00002683,CUST-1002683,checking,2021-08-25,0,active,BR-194,735.0,95,1,0,16.5,10,70562.0,employed,15,6.5,42,90039,A,28,0.0218,0,,7170.456206896552,693.4254397163494,6122.58,8509.89,7196.87724137931,0,0.0,-895.4339743589744,8.0,-39.56,114.57779428343495,-316.48,5.0,-412.8,3.0,96.32,0.2333333333333333,0.2857142857142857,22.49,0.0,4.98,0.0,20.69,0.0,0.0,0.0,43.18,4.98,0.8965946843853821,0.0,1.0,0.0,2.0,0.0,0.6666666666666666,0.0,6367.653333333333,1.0,6619.163333333334,1.0,7315.375833333333,-0.2,-0.1295344199900428,121.0
ACC-00002685,CUST-1002685,checking,2019-08-19,0,active,BR-118,708.0,44,2,0,16.6,4,111591.0,employed,21,7.5,80,80071,B,53,0.0336,0,,9043.8279245283,885.2235167662436,7568.46,11022.78,9075.501132075471,0,0.0,670.7348666666658,8.0,-4.33375,105.33606761727644,-34.67,5.0,-370.68,3.0,336.01,0.9064691917556922,0.1509433962264151,130.62,0.0,0.0,0.0,0.0,0.0,79.64,0.0,210.26,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,9676.596666666666,0.0,9834.305,0.0,10077.934166666668,0.0,-0.0398194385798565,376.0
ACC-00002686,CUST-1002686,savings,2019-01-10,0,active,,749.0,29,0,1,34.4,7,65560.0,employed,37,12.1,31,70093,C,60,0.0628,0,,6007.503500000001,2247.28826934712,741.74,9765.18,6027.375,0,0.0,-5185.221228070176,10.0,-62.292,232.8546412488081,-622.92,7.0,-883.5999999999999,3.0,260.68,0.2950203712086917,0.1666666666666666,0.0,666.68,0.0,0.0,0.0,85.93,120.15,0.0,206.08,0.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,1081.5433333333333,0.0,1308.4066666666668,0.0,2271.9625,0.0,-0.5237302272548124,801.0
ACC-00002688,CUST-1002688,savings,2020-06-09,0,closed,BR-141,647.0,63,2,0,22.7,3,139718.0,employed,9,0.9,80,80066,B,43,0.0452,0,,2466.729069767442,1074.479615436975,378.2,4490.03,2484.336046511628,0,0.0,218.8674166666665,2.0,-1.0549999999999995,20.527309857845477,-2.1099999999999994,1.0,-15.57,1.0,13.46,0.8644829800899165,0.0465116279069767,0.0,15.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2670.3266666666664,0.0,2933.4933333333333,0.0,3090.7333333333336,0.0,-0.1359776608590652,386.0
ACC-00002689,CUST-1002689,credit_card,2019-11-30,7822,dormant,BR-167,586.0,84,0,1,18.1,5,86629.0,employed,18,12.6,80,80069,B,49,0.0965,0,,-4655.4486,1582.8675466161578,-7822.0,-2578.5,-4633.6336,0,0.0,-2088.770992907802,1.0,-133.39,0.0,-133.39,1.0,-133.39,0.0,0.0,0.0,0.0204081632653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6618.893333333333,0.0,-6983.291666666667,0.0,-6997.499166666667,0.0,0.0540981465192716,376.0
ACC-00002690,CUST-1002690,credit_card,2019-03-27,47212,active,BR-148,777.0,52,1,1,43.5,3,65918.0,employed,4,17.8,51,70040,C,58,0.0479,0,,2889.373965517241,2452.704353225152,-1154.51,6470.38,2909.0201724137933,0,0.0,2720.417272727272,10.0,242.778,833.7561327683826,2427.78,7.0,-410.12,3.0,2837.9,6.919682044279722,0.1724137931034483,11.89,0.0,0.0,244.8,140.34,0.0,0.0,0.0,152.23000000000002,244.8,0.3834219076644082,1.0,0.0,2.0,2.0,0.0,0.8,2.0,5469.079999999999,4.0,5826.525000000001,5.0,5760.911666666667,0.3333333333333333,-0.0506484103800042,10.0
ACC-00002691,CUST-1002691,savings,2020-11-13,0,dormant,BR-140,748.0,85,0,0,60.3,7,38445.0,employed,22,19.2,32,80046,B,38,0.0319,0,,9920.10552631579,919.052721049578,8578.9,11395.57,9941.22947368421,0,0.0,-902.5349523809508,3.0,-2.206666666666666,41.64831849346781,-6.619999999999998,2.0,-48.37,1.0,41.75,0.8631383088691338,0.0789473684210526,0.0,0.0,0.0,0.0,0.0,0.0,7.29,0.0,7.29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9088.823333333334,1.0,9124.671666666669,2.0,9053.205,-0.3333333333333333,0.0039338995895646,175.0
ACC-00002692,CUST-1002692,savings,2022-01-31,0,active,BR-146,669.0,20,1,1,26.0,2,42745.0,employed,26,21.0,43,90093,A,23,0.0588,0,,5282.90875,1231.3176625074118,3207.32,6953.78,5301.219166666667,0,0.0,-646.0138095238099,10.0,-63.394000000000005,168.48322179572264,-633.94,9.0,-688.61,1.0,54.67,0.0793918183006346,0.4347826086956521,0.0,18.97,0.0,1.48,0.0,47.89,0.0,0.0,47.89,1.48,0.97002228073729,1.0,0.0,2.0,3.0,0.0,0.8333333333333334,1.0,4717.6466666666665,4.0,4653.82,8.0,5496.170833333334,-0.3333333333333333,-0.1416226983425565,44.0
